datetime,open,high,low,close,volume
2024-04-09 14:00:00,2347.26,2349.92,2345.47,2349.55,6398
2024-04-09 15:00:00,2349.53,2351.45,2345.21,2351.08,5547
2024-04-09 16:00:00,2351.04,2354.47,2350.6,2352.53,1970
2024-04-09 18:00:00,2353.04,2354.11,2350.38,2352.25,2011
2024-04-09 19:00:00,2352.25,2355.2,2351.5,2354.81,2087
2024-04-09 20:00:00,2354.81,2355.49,2350.87,2351.56,3161
2024-04-09 21:00:00,2351.6,2351.9,2344.65,2349.28,8068
2024-04-09 22:00:00,2349.29,2354.18,2348.85,2352.09,5208
2024-04-09 23:00:00,2352.05,2353.42,2350.55,2351.25,3049
2024-04-10 00:00:00,2351.24,2356.73,2350.79,2356.13,2597
2024-04-10 01:00:00,2356.18,2359.97,2355.66,2357.35,5925
2024-04-10 02:00:00,2357.34,2359.87,2353.8,2356.07,7902
2024-04-10 03:00:00,2356.04,2357.67,2352.44,2353.0,7212
2024-04-10 04:00:00,2353.16,2355.83,2352.32,2354.46,5535
2024-04-10 05:00:00,2354.47,2354.74,2344.83,2347.54,6634
2024-04-10 06:00:00,2347.5,2350.09,2345.0,2347.37,6318
2024-04-10 07:00:00,2347.34,2349.32,2344.65,2346.94,6854
2024-04-10 08:00:00,2347.0,2350.71,2327.77,2338.37,28364
2024-04-10 09:00:00,2338.39,2339.49,2319.24,2333.85,37401
2024-04-10 10:00:00,2333.86,2352.27,2332.2,2346.19,30310
2024-04-10 11:00:00,2346.2,2347.61,2329.93,2336.82,21146
2024-04-10 12:00:00,2336.81,2340.7,2335.72,2337.12,12032
2024-04-10 13:00:00,2337.13,2345.12,2325.72,2337.67,20685
2024-04-10 14:00:00,2337.67,2340.88,2326.11,2327.39,11313
2024-04-10 15:00:00,2327.49,2330.87,2327.12,2329.53,7431
2024-04-10 16:00:00,2329.53,2333.49,2329.46,2332.93,2528
2024-04-10 18:00:00,2332.88,2336.77,2331.41,2335.92,1683
2024-04-10 19:00:00,2335.92,2337.16,2334.07,2335.43,2087
2024-04-10 20:00:00,2335.43,2335.86,2333.23,2335.13,4989
2024-04-10 21:00:00,2335.09,2342.13,2333.96,2340.55,9278
2024-04-10 22:00:00,2340.39,2345.74,2339.39,2343.79,4974
2024-04-10 23:00:00,2343.8,2346.77,2342.88,2343.87,4254
2024-04-11 00:00:00,2343.87,2345.97,2341.38,2342.83,3279
2024-04-11 01:00:00,2342.93,2344.47,2338.77,2341.82,4871
2024-04-11 02:00:00,2341.81,2342.08,2333.76,2335.91,10546
2024-04-11 03:00:00,2335.92,2340.61,2335.13,2336.32,10266
2024-04-11 04:00:00,2336.34,2337.84,2325.55,2327.89,10748
2024-04-11 05:00:00,2327.88,2335.2,2327.87,2330.74,8994
2024-04-11 06:00:00,2330.75,2339.1,2330.64,2338.46,8213
2024-04-11 07:00:00,2338.45,2339.56,2335.51,2337.16,8088
2024-04-11 08:00:00,2337.19,2344.26,2331.67,2341.27,24576
2024-04-11 09:00:00,2341.16,2347.36,2336.84,2343.22,23979
2024-04-11 10:00:00,2343.23,2346.76,2332.26,2338.9,25547
2024-04-11 11:00:00,2338.91,2345.46,2337.55,2344.67,13799
2024-04-11 12:00:00,2344.69,2350.69,2342.63,2349.75,11292
2024-04-11 13:00:00,2349.76,2357.18,2347.92,2356.16,13028
2024-04-11 14:00:00,2356.17,2364.96,2355.6,2361.4,10599
2024-04-11 15:00:00,2361.39,2374.52,2361.38,2372.71,8178
2024-04-11 16:00:00,2372.81,2377.56,2371.3,2372.11,3932
2024-04-11 18:00:00,2371.06,2379.48,2371.06,2373.88,3750
2024-04-11 19:00:00,2373.91,2376.99,2373.83,2376.75,2868
2024-04-11 20:00:00,2376.74,2379.06,2374.52,2378.62,4749
2024-04-11 21:00:00,2378.75,2391.31,2378.67,2390.7,16699
2024-04-11 22:00:00,2390.71,2395.3,2387.1,2390.39,11277
2024-04-11 23:00:00,2390.42,2391.08,2382.88,2384.1,6408
2024-04-12 00:00:00,2384.07,2386.97,2382.64,2384.09,3835
2024-04-12 01:00:00,2384.08,2389.98,2383.27,2387.35,6368
2024-04-12 02:00:00,2387.33,2395.13,2384.57,2395.0,10565
2024-04-12 03:00:00,2395.01,2400.24,2392.7,2399.87,13210
2024-04-12 04:00:00,2399.83,2400.54,2393.87,2396.65,10985
2024-04-12 05:00:00,2396.69,2400.15,2393.2,2398.11,8419
2024-04-12 06:00:00,2398.11,2400.32,2395.83,2398.03,8803
2024-04-12 07:00:00,2398.05,2398.06,2390.31,2395.31,11795
2024-04-12 08:00:00,2395.32,2397.53,2391.5,2395.75,19212
2024-04-12 09:00:00,2395.86,2406.47,2393.33,2404.53,28466
2024-04-12 10:00:00,2404.55,2428.99,2400.22,2426.51,32353
2024-04-12 11:00:00,2426.51,2431.36,2382.07,2395.47,38562
2024-04-12 12:00:00,2395.25,2395.28,2360.64,2369.14,30434
2024-04-12 13:00:00,2369.15,2372.89,2346.27,2355.06,25017
2024-04-12 14:00:00,2355.06,2356.55,2335.33,2338.67,13817
2024-04-12 15:00:00,2338.7,2345.27,2333.71,2343.23,10940
2024-04-12 16:00:00,2343.21,2345.03,2341.67,2343.52,2974
2024-04-14 18:00:00,2362.46,2372.41,2346.77,2356.82,11170
2024-04-14 19:00:00,2356.82,2365.35,2355.05,2364.59,6446
2024-04-14 20:00:00,2364.61,2365.82,2350.41,2353.2,10951
2024-04-14 21:00:00,2353.2,2359.68,2348.33,2355.53,17965
2024-04-14 22:00:00,2355.57,2364.59,2353.5,2359.51,9573
2024-04-14 23:00:00,2359.52,2360.28,2354.62,2358.45,6393
2024-04-15 00:00:00,2358.35,2358.57,2355.54,2356.52,3420
2024-04-15 01:00:00,2356.43,2362.33,2351.94,2361.04,7630
2024-04-15 02:00:00,2361.04,2361.4,2353.03,2354.78,13681
2024-04-15 03:00:00,2354.77,2356.33,2349.59,2353.03,11655
2024-04-15 04:00:00,2353.0,2355.97,2344.63,2351.54,12997
2024-04-15 05:00:00,2351.52,2353.41,2346.24,2349.6,8095
2024-04-15 06:00:00,2349.62,2356.9,2349.17,2356.69,7020
2024-04-15 07:00:00,2356.67,2361.17,2355.46,2357.97,9625
2024-04-15 08:00:00,2357.97,2359.21,2350.73,2357.26,17912
2024-04-15 09:00:00,2357.27,2361.0,2343.09,2348.67,26229
2024-04-15 10:00:00,2348.54,2352.31,2324.13,2349.35,32989
2024-04-15 11:00:00,2349.33,2352.44,2342.49,2351.58,19071
2024-04-15 12:00:00,2351.58,2359.93,2346.11,2357.08,14657
2024-04-15 13:00:00,2357.08,2370.56,2354.02,2365.39,17285
2024-04-15 14:00:00,2365.29,2378.03,2363.59,2375.88,9823
2024-04-15 15:00:00,2375.83,2387.44,2373.94,2386.29,11883
2024-04-15 16:00:00,2386.32,2386.6,2379.97,2383.03,3310
2024-04-15 18:00:00,2380.59,2392.09,2380.53,2384.26,3734
2024-04-15 19:00:00,2384.26,2387.23,2381.0,2381.92,2645
2024-04-15 20:00:00,2381.86,2387.57,2380.08,2383.36,7117
2024-04-15 21:00:00,2383.36,2386.83,2379.2,2383.56,11349
2024-04-15 22:00:00,2383.63,2387.85,2379.4,2386.02,7645
2024-04-15 23:00:00,2386.02,2389.21,2384.31,2387.83,5940
2024-04-16 00:00:00,2387.84,2388.21,2383.96,2386.0,5196
2024-04-16 01:00:00,2386.05,2388.94,2384.83,2386.22,5703
2024-04-16 02:00:00,2386.18,2387.99,2368.58,2372.86,15652
2024-04-16 03:00:00,2372.7,2375.12,2362.9,2365.41,12481
2024-04-16 04:00:00,2365.46,2371.82,2365.05,2369.37,9541
2024-04-16 05:00:00,2369.47,2373.11,2367.45,2372.23,8730
2024-04-16 06:00:00,2372.25,2375.22,2368.58,2370.05,8930
2024-04-16 07:00:00,2370.1,2375.16,2369.59,2373.96,8941
2024-04-16 08:00:00,2373.97,2378.14,2368.46,2376.14,14169
2024-04-16 09:00:00,2376.23,2379.14,2365.17,2366.21,27616
2024-04-16 10:00:00,2366.14,2383.27,2363.43,2382.84,27925
2024-04-16 11:00:00,2382.86,2392.89,2377.85,2385.97,23452
2024-04-16 12:00:00,2385.99,2398.16,2385.45,2397.42,14842
2024-04-16 13:00:00,2397.43,2397.55,2379.67,2384.61,20275
2024-04-16 14:00:00,2384.64,2396.32,2383.47,2392.24,15085
2024-04-16 15:00:00,2392.23,2395.1,2388.98,2389.6,8191
2024-04-16 16:00:00,2389.61,2390.24,2378.29,2382.21,3137
2024-04-16 18:00:00,2382.83,2386.88,2382.49,2384.81,2689
2024-04-16 19:00:00,2384.82,2386.75,2382.34,2382.59,3605
2024-04-16 20:00:00,2382.6,2384.61,2380.69,2384.3,5668
2024-04-16 21:00:00,2384.35,2385.44,2381.24,2384.56,9109
2024-04-16 22:00:00,2384.56,2386.13,2382.19,2382.25,5456
2024-04-16 23:00:00,2382.19,2383.6,2379.98,2381.63,4511
2024-04-17 00:00:00,2381.58,2382.95,2380.24,2381.86,2184
2024-04-17 01:00:00,2381.87,2381.97,2374.1,2377.47,6552
2024-04-17 02:00:00,2377.47,2381.46,2372.63,2380.97,11922
2024-04-17 03:00:00,2380.94,2383.16,2377.83,2382.45,9693
2024-04-17 04:00:00,2382.45,2393.53,2382.45,2392.87,10310
2024-04-17 05:00:00,2392.87,2394.22,2389.74,2392.07,8927
2024-04-17 06:00:00,2392.11,2393.74,2384.92,2386.58,8650
2024-04-17 07:00:00,2386.57,2390.22,2385.74,2387.26,7654
2024-04-17 08:00:00,2387.38,2387.97,2378.23,2383.22,15118
2024-04-17 09:00:00,2383.2,2395.07,2382.91,2393.23,22354
2024-04-17 10:00:00,2393.2,2395.49,2386.02,2390.38,21880
2024-04-17 11:00:00,2390.42,2393.54,2381.86,2382.07,19998
2024-04-17 12:00:00,2382.06,2384.31,2360.96,2372.28,24057
2024-04-17 13:00:00,2372.32,2375.88,2368.02,2372.05,16211
2024-04-17 14:00:00,2372.14,2379.06,2371.74,2374.27,9676
2024-04-17 15:00:00,2374.26,2375.01,2367.73,2372.56,7619
2024-04-17 16:00:00,2372.56,2373.23,2352.96,2359.0,3947
2024-04-17 18:00:00,2362.85,2367.56,2362.84,2365.14,2119
2024-04-17 19:00:00,2365.14,2368.07,2363.61,2367.81,2750
2024-04-17 20:00:00,2367.81,2369.99,2366.85,2369.68,4859
2024-04-17 21:00:00,2369.7,2371.93,2363.97,2367.18,10554
2024-04-17 22:00:00,2367.2,2374.8,2366.6,2372.99,7310
2024-04-17 23:00:00,2373.0,2375.23,2372.28,2374.75,5406
2024-04-18 00:00:00,2374.74,2376.4,2373.03,2374.95,3249
2024-04-18 01:00:00,2375.11,2377.04,2373.39,2376.68,6184
2024-04-18 02:00:00,2376.81,2380.85,2376.22,2380.53,10203
2024-04-18 03:00:00,2380.44,2380.9,2374.9,2377.78,8515
2024-04-18 04:00:00,2377.8,2380.68,2377.34,2379.89,7677
2024-04-18 05:00:00,2379.93,2380.72,2377.71,2379.52,5438
2024-04-18 06:00:00,2379.47,2384.0,2377.19,2382.99,6775
2024-04-18 07:00:00,2382.98,2385.29,2379.01,2380.88,8025
2024-04-18 08:00:00,2380.89,2387.36,2380.56,2385.37,16836
2024-04-18 09:00:00,2385.37,2392.69,2375.4,2379.48,28546
2024-04-18 10:00:00,2379.44,2384.84,2369.5,2379.85,25850
2024-04-18 11:00:00,2379.87,2385.34,2378.47,2384.01,14921
2024-04-18 12:00:00,2384.03,2388.69,2381.43,2387.88,10707
2024-04-18 13:00:00,2387.94,2389.21,2382.12,2384.75,9538
2024-04-18 14:00:00,2384.72,2384.72,2379.48,2381.45,6824
2024-04-18 15:00:00,2381.52,2385.02,2378.05,2380.08,5602
2024-04-18 16:00:00,2380.04,2380.4,2376.84,2378.23,1577
2024-04-18 18:00:00,2378.68,2380.55,2377.88,2379.13,966
2024-04-18 19:00:00,2379.13,2381.36,2378.85,2379.77,1777
2024-04-18 20:00:00,2379.77,2379.77,2373.66,2379.4,5758
2024-04-18 21:00:00,2379.38,2417.81,2378.68,2409.31,28796
2024-04-18 22:00:00,2409.47,2414.76,2395.41,2400.33,23083
2024-04-18 23:00:00,2400.33,2402.44,2382.79,2391.24,21827
2024-04-19 00:00:00,2391.25,2391.29,2379.23,2383.45,10986
2024-04-19 01:00:00,2383.5,2384.27,2380.16,2381.23,11035
2024-04-19 02:00:00,2381.24,2391.77,2378.57,2389.93,13536
2024-04-19 03:00:00,2390.0,2393.77,2384.56,2385.27,10971
2024-04-19 04:00:00,2385.26,2386.24,2377.91,2384.13,11665
2024-04-19 05:00:00,2384.12,2386.01,2379.83,2380.95,7713
2024-04-19 06:00:00,2380.95,2383.06,2379.3,2381.0,7325
2024-04-19 07:00:00,2381.0,2381.2,2372.61,2376.72,12428
2024-04-19 08:00:00,2376.8,2384.41,2374.42,2381.42,14516
2024-04-19 09:00:00,2381.39,2386.74,2372.95,2378.58,21772
2024-04-19 10:00:00,2378.6,2391.9,2378.51,2391.08,20494
2024-04-19 11:00:00,2391.08,2395.95,2389.14,2394.77,14006
2024-04-19 12:00:00,2394.75,2399.57,2389.71,2399.55,9698
2024-04-19 13:00:00,2399.56,2401.83,2392.27,2393.56,9654
2024-04-19 14:00:00,2393.63,2398.05,2392.67,2398.05,5245
2024-04-19 15:00:00,2398.04,2398.15,2386.56,2387.48,6200
2024-04-19 16:00:00,2387.47,2391.2,2386.59,2391.13,2464
2024-04-21 18:00:00,2387.02,2388.45,2381.29,2383.78,3953
2024-04-21 19:00:00,2383.82,2387.76,2382.94,2386.41,3863
2024-04-21 20:00:00,2386.41,2386.44,2380.98,2382.09,6158
2024-04-21 21:00:00,2382.07,2384.15,2375.71,2377.96,10882
2024-04-21 22:00:00,2377.95,2378.02,2372.5,2372.58,5459
2024-04-21 23:00:00,2372.55,2372.57,2361.6,2369.25,10332
2024-04-22 00:00:00,2369.26,2372.79,2368.6,2369.57,4753
2024-04-22 01:00:00,2369.64,2370.4,2360.75,2365.38,10060
2024-04-22 02:00:00,2365.29,2366.92,2351.31,2355.73,13209
2024-04-22 03:00:00,2355.7,2361.04,2354.94,2360.91,10215
2024-04-22 04:00:00,2360.9,2362.94,2357.79,2359.46,7532
2024-04-22 05:00:00,2359.46,2363.58,2359.0,2361.2,6527
2024-04-22 06:00:00,2361.14,2361.39,2356.01,2357.56,6039
2024-04-22 07:00:00,2357.58,2357.58,2339.33,2342.05,12807
2024-04-22 08:00:00,2342.02,2350.3,2333.01,2336.78,16052
2024-04-22 09:00:00,2336.78,2343.65,2331.01,2338.47,22356
2024-04-22 10:00:00,2338.36,2343.73,2332.98,2341.19,15402
2024-04-22 11:00:00,2341.19,2341.73,2332.63,2334.62,10268
2024-04-22 12:00:00,2334.64,2336.41,2328.86,2329.75,7293
2024-04-22 13:00:00,2329.77,2334.71,2329.49,2329.94,5942
2024-04-22 14:00:00,2329.94,2330.92,2324.46,2327.54,4364
2024-04-22 15:00:00,2327.55,2331.58,2327.29,2329.2,3396
2024-04-22 16:00:00,2329.2,2330.13,2325.18,2326.25,1530
2024-04-22 18:00:00,2328.55,2331.36,2326.83,2330.35,2803
2024-04-22 19:00:00,2330.41,2333.82,2328.06,2333.7,3391
2024-04-22 20:00:00,2333.67,2333.72,2329.99,2332.57,4467
2024-04-22 21:00:00,2332.52,2334.31,2295.4,2298.73,19274
2024-04-22 22:00:00,2298.83,2314.18,2298.16,2301.74,14833
2024-04-22 23:00:00,2301.72,2307.11,2300.84,2302.44,7255
2024-04-23 00:00:00,2302.44,2308.06,2301.65,2305.45,4223
2024-04-23 01:00:00,2305.36,2314.63,2304.25,2308.17,8841
2024-04-23 02:00:00,2308.18,2309.93,2298.77,2301.86,11643
2024-04-23 03:00:00,2301.86,2311.17,2301.12,2308.98,9567
2024-04-23 04:00:00,2309.01,2309.62,2301.81,2303.21,8193
2024-04-23 05:00:00,2303.2,2303.33,2291.26,2295.61,10960
2024-04-23 06:00:00,2295.59,2306.09,2295.4,2303.2,7325
2024-04-23 07:00:00,2303.2,2303.21,2299.7,2302.05,7759
2024-04-23 08:00:00,2302.09,2313.52,2301.17,2311.74,13510
2024-04-23 09:00:00,2311.75,2330.68,2309.47,2329.46,24031
2024-04-23 10:00:00,2329.42,2332.05,2314.42,2320.25,27109
2024-04-23 11:00:00,2320.24,2324.45,2315.14,2323.14,13868
2024-04-23 12:00:00,2323.17,2331.07,2321.68,2330.23,10436
2024-04-23 13:00:00,2330.2,2331.23,2325.01,2326.24,8244
2024-04-23 14:00:00,2326.26,2329.65,2323.53,2324.17,4967
2024-04-23 15:00:00,2324.18,2324.99,2321.19,2322.2,3774
2024-04-23 16:00:00,2322.24,2323.19,2321.31,2321.76,1479
2024-04-23 18:00:00,2322.04,2322.98,2321.24,2321.77,1522
2024-04-23 19:00:00,2321.79,2324.2,2321.79,2323.18,2089
2024-04-23 20:00:00,2323.18,2323.46,2320.63,2320.81,4187
2024-04-23 21:00:00,2320.81,2323.02,2315.88,2318.18,8597
2024-04-23 22:00:00,2318.18,2322.09,2315.69,2321.54,6294
2024-04-23 23:00:00,2321.55,2328.07,2320.77,2327.83,5736
2024-04-24 00:00:00,2327.86,2330.01,2324.63,2326.55,3852
2024-04-24 01:00:00,2326.53,2329.8,2324.44,2328.75,5467
2024-04-24 02:00:00,2328.74,2331.21,2324.18,2326.75,9572
2024-04-24 03:00:00,2326.76,2326.76,2320.63,2320.63,8209
2024-04-24 04:00:00,2320.63,2321.83,2316.05,2319.1,7106
2024-04-24 05:00:00,2319.11,2319.32,2311.69,2314.98,7786
2024-04-24 06:00:00,2314.99,2318.42,2314.3,2316.71,4368
2024-04-24 07:00:00,2316.68,2316.89,2313.06,2316.08,4922
2024-04-24 08:00:00,2316.07,2323.39,2312.05,2323.17,13843
2024-04-24 09:00:00,2323.19,2325.87,2315.92,2321.21,20484
2024-04-24 10:00:00,2321.26,2330.32,2316.79,2329.57,16938
2024-04-24 11:00:00,2329.59,2337.18,2322.55,2322.55,15096
2024-04-24 12:00:00,2322.54,2326.28,2321.76,2325.01,9059
2024-04-24 13:00:00,2324.94,2330.46,2321.77,2324.35,7738
2024-04-24 14:00:00,2324.36,2324.57,2318.56,2320.37,4836
2024-04-24 15:00:00,2320.38,2322.36,2317.67,2318.9,4009
2024-04-24 16:00:00,2318.91,2319.52,2313.63,2315.77,2849
2024-04-24 18:00:00,2316.25,2318.55,2315.36,2317.86,1574
2024-04-24 19:00:00,2317.87,2318.18,2315.35,2316.15,2598
2024-04-24 20:00:00,2316.15,2319.31,2315.41,2319.1,3418
2024-04-24 21:00:00,2319.12,2320.57,2315.9,2319.1,5943
2024-04-24 22:00:00,2319.09,2321.93,2318.79,2319.74,3825
2024-04-24 23:00:00,2319.74,2320.58,2304.88,2313.12,8432
2024-04-25 00:00:00,2313.12,2315.71,2312.24,2315.2,2426
2024-04-25 01:00:00,2315.23,2320.65,2314.34,2319.4,5183
2024-04-25 02:00:00,2319.55,2323.5,2317.67,2322.67,8032
2024-04-25 03:00:00,2322.62,2326.04,2320.18,2325.61,5891
2024-04-25 04:00:00,2325.6,2328.78,2324.84,2326.79,6484
2024-04-25 05:00:00,2326.79,2327.56,2324.08,2324.88,4299
2024-04-25 06:00:00,2324.88,2328.59,2324.2,2328.08,4032
2024-04-25 07:00:00,2328.1,2330.53,2326.64,2328.48,5250
2024-04-25 08:00:00,2328.48,2334.6,2323.27,2330.66,19764
2024-04-25 09:00:00,2330.76,2331.09,2312.63,2319.0,29024
2024-04-25 10:00:00,2319.02,2344.74,2316.92,2333.77,25183
2024-04-25 11:00:00,2333.82,2336.63,2327.13,2330.32,14858
2024-04-25 12:00:00,2330.39,2332.31,2322.87,2328.64,8937
2024-04-25 13:00:00,2328.68,2332.17,2326.2,2332.13,7360
2024-04-25 14:00:00,2332.14,2334.91,2330.52,2332.92,5580
2024-04-25 15:00:00,2332.86,2336.35,2331.47,2332.83,4250
2024-04-25 16:00:00,2332.85,2333.63,2330.85,2331.76,1808
2024-04-25 18:00:00,2331.93,2333.32,2331.4,2332.5,1233
2024-04-25 19:00:00,2332.5,2332.56,2329.97,2330.54,1719
2024-04-25 20:00:00,2330.54,2331.37,2328.64,2329.82,2379
2024-04-25 21:00:00,2329.76,2333.06,2326.19,2332.02,5634
2024-04-25 22:00:00,2331.97,2336.12,2331.04,2333.77,4801
2024-04-25 23:00:00,2333.79,2334.71,2332.06,2334.54,4475
2024-04-26 00:00:00,2334.62,2338.11,2333.45,2335.85,3382
2024-04-26 01:00:00,2335.84,2338.46,2333.89,2337.7,3825
2024-04-26 02:00:00,2337.78,2343.06,2337.3,2340.84,7224
2024-04-26 03:00:00,2340.76,2346.98,2338.06,2345.51,7741
2024-04-26 04:00:00,2345.51,2350.1,2343.96,2346.94,10749
2024-04-26 05:00:00,2347.02,2352.41,2346.59,2349.29,6070
2024-04-26 06:00:00,2349.3,2350.3,2345.67,2347.97,5062
2024-04-26 07:00:00,2347.97,2348.45,2343.35,2344.8,5706
2024-04-26 08:00:00,2344.8,2351.5,2340.48,2344.73,17164
2024-04-26 09:00:00,2344.74,2350.29,2336.82,2341.43,22950
2024-04-26 10:00:00,2341.42,2345.18,2328.6,2333.44,20238
2024-04-26 11:00:00,2333.45,2337.63,2331.17,2336.67,15809
2024-04-26 12:00:00,2336.66,2338.87,2332.95,2333.54,8718
2024-04-26 13:00:00,2333.5,2340.25,2332.59,2338.47,5435
2024-04-26 14:00:00,2338.41,2341.3,2337.65,2340.8,3271
2024-04-26 15:00:00,2340.8,2340.81,2336.03,2339.92,3480
2024-04-26 16:00:00,2339.93,2340.05,2336.4,2337.64,3093
2024-04-28 18:00:00,2335.54,2336.94,2332.46,2334.68,2728
2024-04-28 19:00:00,2334.59,2336.73,2334.23,2335.83,2044
2024-04-28 20:00:00,2335.83,2336.17,2330.57,2332.02,3849
2024-04-28 21:00:00,2332.02,2332.02,2319.69,2330.89,12649
2024-04-28 22:00:00,2330.89,2331.42,2323.94,2324.13,6582
2024-04-28 23:00:00,2324.06,2329.28,2323.46,2328.32,4555
2024-04-29 00:00:00,2328.2,2333.16,2327.22,2332.55,15625
2024-04-29 01:00:00,2332.54,2336.4,2329.24,2330.36,9993
2024-04-29 02:00:00,2330.38,2333.53,2327.39,2329.13,9205
2024-04-29 03:00:00,2329.13,2337.79,2328.97,2337.25,15920
2024-04-29 04:00:00,2337.13,2341.16,2336.09,2338.05,8180
2024-04-29 05:00:00,2338.01,2344.27,2336.53,2343.11,6344
2024-04-29 06:00:00,2343.14,2344.06,2339.84,2341.14,5087
2024-04-29 07:00:00,2341.05,2342.9,2335.27,2336.92,5656
2024-04-29 08:00:00,2337.04,2337.46,2328.21,2331.88,10274
2024-04-29 09:00:00,2331.86,2336.49,2325.51,2333.9,18528
2024-04-29 10:00:00,2333.9,2339.44,2333.89,2337.73,13789
2024-04-29 11:00:00,2337.73,2338.84,2332.67,2337.83,8143
2024-04-29 12:00:00,2337.83,2346.64,2337.34,2342.73,11677
2024-04-29 13:00:00,2342.71,2346.54,2339.7,2342.09,7178
2024-04-29 14:00:00,2342.09,2343.7,2337.57,2341.18,5269
2024-04-29 15:00:00,2341.17,2341.17,2332.9,2335.61,6857
2024-04-29 16:00:00,2335.68,2337.1,2335.12,2335.22,1548
2024-04-29 18:00:00,2334.37,2336.21,2334.06,2334.88,1412
2024-04-29 19:00:00,2334.89,2334.99,2332.77,2333.05,2108
2024-04-29 20:00:00,2333.05,2334.71,2331.64,2333.89,4222
2024-04-29 21:00:00,2333.89,2336.06,2332.34,2333.94,5950
2024-04-29 22:00:00,2333.99,2334.35,2326.73,2331.2,6089
2024-04-29 23:00:00,2331.19,2331.57,2327.84,2329.11,4559
2024-04-30 00:00:00,2329.15,2329.41,2324.86,2326.31,3093
2024-04-30 01:00:00,2326.36,2326.92,2321.64,2322.84,6720
2024-04-30 02:00:00,2322.91,2323.42,2318.67,2322.36,8800
2024-04-30 03:00:00,2322.35,2322.6,2315.24,2317.43,7454
2024-04-30 04:00:00,2317.44,2318.35,2310.56,2312.78,6489
2024-04-30 05:00:00,2312.79,2317.28,2312.2,2314.78,5829
2024-04-30 06:00:00,2314.77,2317.93,2314.12,2315.43,4709
2024-04-30 07:00:00,2315.43,2315.48,2309.44,2312.63,6928
2024-04-30 08:00:00,2312.63,2313.37,2304.5,2305.98,17787
2024-04-30 09:00:00,2305.97,2313.23,2302.67,2307.68,19348
2024-04-30 10:00:00,2307.67,2310.68,2293.11,2293.16,25204
2024-04-30 11:00:00,2293.09,2300.45,2293.09,2295.83,15203
2024-04-30 12:00:00,2295.79,2299.21,2294.36,2294.6,9515
2024-04-30 13:00:00,2294.59,2297.19,2291.39,2295.9,8325
2024-04-30 14:00:00,2295.86,2297.42,2289.79,2290.03,5188
2024-04-30 15:00:00,2290.02,2294.77,2289.22,2290.78,6555
2024-04-30 16:00:00,2290.74,2293.4,2285.03,2285.32,4597
2024-04-30 18:00:00,2286.99,2291.89,2286.49,2291.33,2070
2024-04-30 19:00:00,2291.34,2293.17,2289.86,2291.24,2242
2024-04-30 20:00:00,2291.24,2292.78,2285.62,2286.79,4633
2024-04-30 21:00:00,2286.79,2289.35,2285.88,2287.9,3684
2024-04-30 22:00:00,2287.89,2288.54,2286.67,2287.89,2030
2024-04-30 23:00:00,2287.92,2288.27,2282.91,2284.05,2473
2024-05-01 00:00:00,2284.05,2285.35,2281.47,2283.1,3004
2024-05-01 01:00:00,2283.11,2288.32,2282.44,2287.36,2818
2024-05-01 02:00:00,2287.29,2289.66,2286.37,2286.8,3731
2024-05-01 03:00:00,2286.81,2287.91,2283.39,2285.79,4435
2024-05-01 04:00:00,2285.79,2286.69,2283.69,2286.22,4451
2024-05-01 05:00:00,2286.21,2293.0,2285.69,2291.88,5473
2024-05-01 06:00:00,2291.97,2294.23,2289.05,2293.08,5077
2024-05-01 07:00:00,2293.09,2297.03,2291.33,2294.51,4823
2024-05-01 08:00:00,2294.53,2299.93,2294.16,2298.22,11996
2024-05-01 09:00:00,2298.21,2303.41,2295.13,2302.37,13473
2024-05-01 10:00:00,2302.37,2310.39,2297.31,2304.47,22445
2024-05-01 11:00:00,2304.58,2310.34,2302.46,2307.18,11860
2024-05-01 12:00:00,2307.19,2307.31,2301.81,2303.65,7606
2024-05-01 13:00:00,2303.66,2304.95,2297.51,2299.23,6812
2024-05-01 14:00:00,2299.13,2328.19,2295.32,2325.15,31229
2024-05-01 15:00:00,2325.19,2327.79,2309.71,2309.73,19528
2024-05-01 16:00:00,2309.67,2320.47,2306.92,2317.54,11817
2024-05-01 18:00:00,2318.85,2323.18,2317.31,2320.76,2941
2024-05-01 19:00:00,2320.84,2324.73,2320.63,2323.64,3831
2024-05-01 20:00:00,2323.67,2325.89,2322.85,2324.32,4886
2024-05-01 21:00:00,2324.32,2326.3,2321.69,2324.02,5122
2024-05-01 22:00:00,2324.02,2325.45,2318.64,2320.09,5710
2024-05-01 23:00:00,2320.06,2320.52,2317.28,2319.4,4440
2024-05-02 00:00:00,2319.44,2320.87,2317.96,2318.04,2390
2024-05-02 01:00:00,2318.06,2318.25,2312.87,2314.88,4657
2024-05-02 02:00:00,2314.87,2318.98,2312.45,2313.54,7663
2024-05-02 03:00:00,2313.5,2314.98,2308.07,2309.16,8619
2024-05-02 04:00:00,2309.26,2310.97,2302.97,2303.94,7941
2024-05-02 05:00:00,2303.93,2305.31,2298.71,2301.79,6964
2024-05-02 06:00:00,2301.77,2301.83,2295.06,2299.23,8408
2024-05-02 07:00:00,2299.31,2302.7,2297.45,2298.93,7186
2024-05-02 08:00:00,2298.91,2304.37,2293.46,2294.4,15165
2024-05-02 09:00:00,2294.41,2295.74,2285.37,2291.37,21844
2024-05-02 10:00:00,2291.65,2304.8,2287.57,2303.92,20824
