entry_time,exit_time,direction,regime,entry_price,exit_price,tp1_hit,tp2_hit,tp3_hit,trailing_used,exit_type,pnl_pct,pnl_points,duration_hours,month
2024-01-09 08:56:01.871423,2024-01-09 10:56:01.871423,LONG,RANGE,2310.659390597229,2355.9227606429786,True,True,False,True,TRAILING_SL,1.2227104576346721,28.252674009149906,2.0,2024-01
2024-01-09 10:56:01.871423,2024-01-09 12:56:01.871423,LONG,RANGE,2363.979592835846,2431.7754038806816,True,False,False,True,TRAILING_SL,1.814647878197513,42.89790552241789,2.0,2024-01
2024-01-18 10:56:01.871423,2024-01-18 11:56:01.871423,LONG,RANGE,2483.3043481161862,3045.433284268238,False,False,False,False,SL,22.616194288795032,561.6289361520517,1.0,2024-01
2024-01-18 14:56:01.871423,2024-01-18 15:56:01.871423,LONG,RANGE,2455.46619250785,3045.433284268238,False,False,False,False,SL,24.0063208183838,589.4670917603879,1.0,2024-01
2024-01-19 15:56:01.871423,2024-01-19 17:56:01.871423,SHORT,RANGE,2317.3327299584066,2286.572870305461,True,False,False,True,TRAILING_SL,1.0520685921054755,24.37992982647279,2.0,2024-01
2024-01-20 13:56:01.871423,2024-01-20 16:56:01.871423,SHORT,RANGE,2279.794488111449,2229.794488111449,True,True,True,True,TP3,1.272044482571901,29.000000000000004,3.0,2024-01
2024-01-20 14:56:01.871423,2024-01-20 16:56:01.871423,SHORT,RANGE,2284.75714161424,2234.75714161424,True,True,True,True,TP3,1.2692815123234826,29.0,2.0,2024-01
2024-01-20 09:56:01.871423,2024-01-20 17:56:01.871423,SHORT,RANGE,2249.646582607384,2216.686605678846,True,False,False,True,TRAILING_SL,1.132621837637151,25.479988464269123,8.0,2024-01
2024-01-20 08:56:01.871423,2024-01-20 18:56:01.871423,SHORT,RANGE,2243.0095071944925,2216.3686587810485,True,True,False,True,TRAILING_SL,1.0935383735117603,24.528169682688805,10.0,2024-01
2024-01-20 10:56:01.871423,2024-01-20 18:56:01.871423,SHORT,RANGE,2243.141365191255,2216.3686587810485,True,True,False,True,TRAILING_SL,1.0946497471392183,24.554541282041278,8.0,2024-01
2024-01-22 08:56:01.871423,2024-01-22 09:56:01.871423,LONG,RANGE,2336.5376355456624,6303.354080128056,False,False,False,False,SL,169.75187492137792,3966.3164445823936,1.0,2024-01
2024-01-23 10:56:01.871423,2024-01-23 11:56:01.871423,LONG,RANGE,2328.553358705793,6055.801201823705,False,False,False,False,SL,160.04562786524392,3726.747843117912,1.0,2024-01
