entry_time,exit_time,direction,regime,entry_price,exit_price,tp1_hit,tp2_hit,tp3_hit,trailing_used,exit_type,pnl_pct,duration_hours,month
2024-02-26 15:00:00,2024-02-26 20:00:00,LONG,RANGE,52868.74116,54360.9,True,True,False,True,TRAILING_SL,1.9237267805173128,5.0,2024-02
2024-02-27 08:00:00,2024-02-27 16:00:00,LONG,TREND,56264.107995,56555.67605,True,False,False,True,TRAILING_SL,1.1336066182244657,8.0,2024-02
2024-02-27 09:00:00,2024-02-28 08:00:00,LONG,TREND,56644.24797,58595.561799999996,True,False,False,True,TRAILING_SL,2.5969289313836947,23.0,2024-02
2024-02-27 10:00:00,2024-02-28 08:00:00,LONG,TREND,56556.514124999994,58595.561799999996,True,False,False,True,TRAILING_SL,2.677163854506088,22.0,2024-02
2024-02-27 13:00:00,2024-02-28 08:00:00,LONG,TREND,57140.846144999996,58595.561799999996,True,False,False,True,TRAILING_SL,2.147420995349395,19.0,2024-02
2024-02-27 14:00:00,2024-02-28 08:00:00,LONG,TREND,57004.818165,58595.561799999996,True,False,False,True,TRAILING_SL,2.2697712123347227,18.0,2024-02
2024-02-28 08:00:00,2024-02-28 14:00:00,LONG,TREND,59478.14421,60266.8704,True,False,False,True,TRAILING_SL,1.5375386677963943,6.0,2024-02
2024-02-28 09:00:00,2024-02-28 14:00:00,LONG,TREND,59329.660005,60266.8704,True,False,False,True,TRAILING_SL,1.6643329393098054,5.0,2024-02
2024-02-28 10:00:00,2024-02-28 14:00:00,LONG,TREND,59295.653009999995,60266.8704,True,False,False,True,TRAILING_SL,1.6934617119455795,4.0,2024-02
2024-02-28 13:00:00,2024-02-28 17:00:00,LONG,TREND,60484.997384999995,63040.0,True,False,False,True,TRAILING_SL,2.986596160587446,4.0,2024-02
2024-02-28 14:00:00,2024-02-28 17:00:00,LONG,TREND,61001.595555,63040.0,True,False,False,True,TRAILING_SL,2.5452796135939977,3.0,2024-02
2024-02-28 15:00:00,2024-02-28 17:00:00,LONG,TREND,60996.703109999995,63040.0,True,False,False,True,TRAILING_SL,2.549424041644657,2.0,2024-02
2024-03-04 08:00:00,2024-03-04 17:00:00,LONG,TREND,65273.70054,66512.11515,True,False,False,True,TRAILING_SL,1.823132144152067,9.0,2024-03
2024-03-04 09:00:00,2024-03-04 17:00:00,LONG,TREND,65322.935144999996,66512.11515,True,False,False,True,TRAILING_SL,1.784731607291015,8.0,2024-03
2024-03-04 10:00:00,2024-03-04 17:00:00,LONG,TREND,65100.714089999994,66512.11515,True,False,False,True,TRAILING_SL,1.9585135010261085,7.0,2024-03
2024-03-04 13:00:00,2024-03-04 17:00:00,LONG,TREND,65143.76560499999,66512.11515,True,False,False,True,TRAILING_SL,1.9247536446058497,4.0,2024-03
2024-03-04 14:00:00,2024-03-04 23:00:00,LONG,TREND,66202.494705,67471.515,True,False,False,True,TRAILING_SL,1.8329384249073848,9.0,2024-03
2024-03-05 09:00:00,2024-03-05 14:00:00,LONG,TREND,66441.093945,67757.165,True,False,False,True,TRAILING_SL,1.8649044145400744,5.0,2024-03
2024-03-05 08:00:00,2024-03-05 15:00:00,LONG,TREND,66900.183375,67965.0,True,False,False,True,TRAILING_SL,1.670324892610025,7.0,2024-03
2024-03-05 10:00:00,2024-03-05 15:00:00,LONG,TREND,66843.58509,67965.0,True,False,False,True,TRAILING_SL,1.7133351017454448,5.0,2024-03
2024-03-05 14:00:00,2024-03-05 16:00:00,LONG,TREND,68744.765205,64991.301411,False,False,False,False,SL,-5.559999438221956,2.0,2024-03
2024-03-05 13:00:00,2024-03-05 19:00:00,LONG,TREND,67803.89500499998,61289.30933999999,False,False,False,False,SL,-9.70798146554795,6.0,2024-03
2024-03-05 15:00:00,2024-03-05 19:00:00,LONG,TREND,66806.436525,61289.30933999999,False,False,False,False,SL,-8.358376695388342,4.0,2024-03
2024-03-08 14:00:00,2024-03-08 16:00:00,LONG,RANGE,68456.211,69290.1,True,False,False,True,TRAILING_SL,1.2336924518927201,2.0,2024-03
2024-03-11 10:00:00,2024-03-11 11:00:00,SHORT,TREND,71468.25799499999,71939.66615301,False,False,False,False,SL,-0.7596049368420077,1.0,2024-03
2024-03-11 08:00:00,2024-03-11 14:00:00,LONG,RANGE,71225.595,71656.2,True,False,False,True,TRAILING_SL,0.926907487075042,6.0,2024-03
2024-03-12 08:00:00,2024-03-13 12:00:00,LONG,RANGE,71713.15866,72746.4969,True,False,False,True,TRAILING_SL,1.345091270980452,28.0,2024-03
2024-03-11 09:00:00,2024-03-13 13:00:00,LONG,TREND,71805.885,72379.09035,True,False,False,True,TRAILING_SL,1.2736353563847946,52.0,2024-03
2024-03-11 13:00:00,2024-03-13 13:00:00,LONG,TREND,71539.721985,72379.09035,True,False,False,True,TRAILING_SL,1.4611449726880397,48.0,2024-03
2024-03-13 13:00:00,2024-03-14 01:00:00,LONG,RANGE,72219.74182499999,72676.1178,True,False,False,True,TRAILING_SL,0.9405884495134924,12.0,2024-03
2024-03-13 14:00:00,2024-03-14 05:00:00,LONG,RANGE,72388.9764,72921.42,True,False,False,True,TRAILING_SL,0.9923906643864245,15.0,2024-03
2024-03-13 15:00:00,2024-03-14 10:00:00,LONG,RANGE,72671.26747499999,73039.23,True,False,False,True,TRAILING_SL,0.8777941945008372,19.0,2024-03
2024-03-11 14:00:00,2024-03-14 11:00:00,LONG,TREND,72206.76533999998,72670.345,True,False,False,True,TRAILING_SL,1.1955084663238769,69.0,2024-03
2024-03-11 15:00:00,2024-03-14 11:00:00,LONG,TREND,72046.00499999999,72670.345,True,False,False,True,TRAILING_SL,1.307792588534237,68.0,2024-03
2024-03-18 13:00:00,2024-03-19 02:00:00,SHORT,RANGE,67518.613805,66156.01,True,True,False,True,TRAILING_SL,1.7643731575889126,13.0,2024-03
2024-03-19 09:00:00,2024-03-19 12:00:00,SHORT,TREND,64109.76908,63442.575,True,False,False,True,TRAILING_SL,1.39585289595837,3.0,2024-03
2024-03-19 08:00:00,2024-03-19 15:00:00,SHORT,RANGE,63432.268000000004,63034.8878,True,False,False,True,TRAILING_SL,0.9386069027281312,7.0,2024-03
2024-03-19 15:00:00,2024-03-19 23:00:00,SHORT,TREND,64019.824075000004,62478.325,True,False,False,True,TRAILING_SL,2.079423235710649,8.0,2024-03
2024-03-19 10:00:00,2024-03-20 00:00:00,SHORT,TREND,63224.381995,62478.325,True,False,False,True,TRAILING_SL,1.4655073448396916,14.0,2024-03
2024-03-19 13:00:00,2024-03-20 00:00:00,SHORT,TREND,63532.22799500001,62478.325,True,False,False,True,TRAILING_SL,1.7049239225192603,11.0,2024-03
2024-03-19 14:00:00,2024-03-20 00:00:00,SHORT,TREND,62856.556000000004,62478.325,True,False,False,True,TRAILING_SL,1.1763683771983993,10.0,2024-03
2024-03-22 10:00:00,2024-03-22 14:00:00,SHORT,RANGE,64624.041815000004,63227.121100000004,True,True,False,True,TRAILING_SL,1.793072298564677,4.0,2024-03
2024-03-22 13:00:00,2024-03-24 13:00:00,SHORT,RANGE,63027.080695000004,65390.388855,False,False,False,False,TIMEOUT,-3.8496709889459892,48.0,2024-03
2024-03-24 08:00:00,2024-03-24 23:00:00,LONG,RANGE,65276.621999999996,66952.4031,True,True,False,True,TRAILING_SL,1.8726898958328406,15.0,2024-03
2024-03-25 08:00:00,2024-03-25 14:00:00,LONG,RANGE,66972.139335,68755.5,True,False,False,True,TRAILING_SL,1.9560448133043709,6.0,2024-03
2024-03-25 09:00:00,2024-03-25 15:00:00,LONG,RANGE,67089.48798,69300.0,True,True,False,True,TRAILING_SL,2.0182241810696073,6.0,2024-03
2024-03-25 10:00:00,2024-03-25 15:00:00,LONG,RANGE,67027.827165,69300.0,True,True,False,True,TRAILING_SL,2.03722896220227,5.0,2024-03
2024-03-25 13:00:00,2024-03-25 15:00:00,LONG,RANGE,68017.992,69300.0,True,False,False,True,TRAILING_SL,1.5670285922730547,2.0,2024-03
2024-03-25 14:00:00,2024-03-25 21:00:00,LONG,RANGE,69411.878595,70438.5,True,True,False,True,TRAILING_SL,1.6550556821916769,7.0,2024-03
2024-03-25 15:00:00,2024-03-25 21:00:00,LONG,RANGE,69826.946025,70438.5,True,False,False,True,TRAILING_SL,1.0625318610426144,6.0,2024-03
2024-03-28 14:00:00,2024-03-29 15:00:00,LONG,TREND,71573.738985,69176.01072,False,False,False,False,SL,-3.4500111898618284,25.0,2024-03
2024-03-27 15:00:00,2024-03-30 15:00:00,SHORT,TREND,68839.56300000001,70034.989995,False,False,False,False,TIMEOUT,-1.8365406503234003,72.0,2024-03
2024-03-29 14:00:00,2024-03-31 13:00:00,SHORT,RANGE,70026.799085,70741.92342396,False,False,False,False,SL,-1.1212152323169386,47.0,2024-03
2024-04-01 08:00:00,2024-04-01 16:00:00,SHORT,RANGE,69353.94568,68743.4886,True,False,False,True,TRAILING_SL,1.0654776315190997,8.0,2024-04
2024-04-01 09:00:00,2024-04-01 16:00:00,SHORT,RANGE,69360.3025,68743.4886,True,False,False,True,TRAILING_SL,1.0700197591545655,7.0,2024-04
2024-04-01 14:00:00,2024-04-02 02:00:00,SHORT,RANGE,68871.61696500001,66116.7522864,True,True,True,True,TP3,2.1511500000000034,12.0,2024-04
2024-04-01 15:00:00,2024-04-02 03:00:00,SHORT,RANGE,68203.031425,66660.0,True,True,False,True,TRAILING_SL,1.8132317717807251,12.0,2024-04
2024-04-02 08:00:00,2024-04-02 14:00:00,SHORT,TREND,66206.89999,65557.4087,True,False,False,True,TRAILING_SL,1.3660012091625777,6.0,2024-04
2024-04-02 09:00:00,2024-04-02 14:00:00,SHORT,TREND,66047.69963,65557.4087,True,False,False,True,TRAILING_SL,1.2466642742643728,5.0,2024-04
2024-04-02 10:00:00,2024-04-02 14:00:00,SHORT,TREND,65951.008,65557.4087,True,False,False,True,TRAILING_SL,1.1739027931764165,4.0,2024-04
2024-04-03 14:00:00,2024-04-04 04:00:00,LONG,RANGE,66661.24396499999,65439.687371939996,False,False,False,False,SL,-1.9324839447961113,14.0,2024-04
2024-04-02 15:00:00,2024-04-04 13:00:00,SHORT,TREND,64857.555,67220.61288000002,False,False,False,False,SL,-3.7434581599630374,46.0,2024-04
2024-04-04 13:00:00,2024-04-04 18:00:00,LONG,RANGE,67275.771075,68616.8109,True,False,False,True,TRAILING_SL,1.6212986936429745,5.0,2024-04
2024-04-04 14:00:00,2024-04-04 18:00:00,LONG,RANGE,67725.815985,68616.8109,True,False,False,True,TRAILING_SL,1.2824206293633553,4.0,2024-04
2024-04-04 15:00:00,2024-04-04 18:00:00,LONG,RANGE,67681.813995,68616.8109,True,False,False,True,TRAILING_SL,1.3153547912176684,3.0,2024-04
2024-04-02 13:00:00,2024-04-05 13:00:00,SHORT,TREND,65191.5879,67533.75,False,False,False,False,TIMEOUT,-3.692736694177074,72.0,2024-04
2024-04-02 14:00:00,2024-04-05 14:00:00,SHORT,TREND,65669.458845,68173.459695,False,False,False,False,TIMEOUT,-3.9130371317817687,72.0,2024-04
2024-04-09 13:00:00,2024-04-09 21:00:00,SHORT,TREND,69893.03600000001,69233.15,True,False,False,True,TRAILING_SL,1.3475684904859557,8.0,2024-04
2024-04-08 08:00:00,2024-04-11 08:00:00,LONG,TREND,72003.984,71003.870305,False,False,False,False,TIMEOUT,-1.4889699422742952,72.0,2024-04
2024-04-08 09:00:00,2024-04-11 09:00:00,LONG,TREND,72233.348625,70568.698,False,False,False,False,TIMEOUT,-2.404545831928742,72.0,2024-04
2024-04-08 10:00:00,2024-04-11 10:00:00,LONG,TREND,72360.14198999999,70424.760005,False,False,False,False,TIMEOUT,-2.774652000085145,72.0,2024-04
2024-04-12 13:00:00,2024-04-12 17:00:00,SHORT,RANGE,69853.056,68118.44,True,False,False,True,TRAILING_SL,1.866992832725885,4.0,2024-04
2024-04-12 14:00:00,2024-04-12 18:00:00,SHORT,RANGE,69235.374995,65737.7286,True,True,False,True,TRAILING_SL,2.3711139635815117,4.0,2024-04
2024-04-17 14:00:00,2024-04-17 16:00:00,SHORT,RANGE,61249.02017,60274.941600000006,True,False,False,True,TRAILING_SL,1.4205539002472096,2.0,2024-04
2024-04-18 13:00:00,2024-04-18 15:00:00,LONG,RANGE,62841.405,63475.9191,True,False,False,True,TRAILING_SL,1.1294785277019972,2.0,2024-04
2024-04-18 14:00:00,2024-04-19 01:00:00,LONG,RANGE,63848.478285,60712.08417165,False,False,False,False,SL,-5.012245675378663,11.0,2024-04
2024-04-17 15:00:00,2024-04-19 06:00:00,SHORT,RANGE,60274.797525,64531.2172505,False,False,False,False,SL,-7.161690624069825,39.0,2024-04
2024-04-19 08:00:00,2024-04-21 04:00:00,LONG,RANGE,64671.33950999999,65038.6044,True,False,False,True,TRAILING_SL,0.9085721802986335,44.0,2024-04
2024-04-19 09:00:00,2024-04-21 09:00:00,LONG,RANGE,64808.317964999995,64867.86984000001,False,False,False,False,TIMEOUT,-0.008110753573062679,48.0,2024-04
2024-04-19 10:00:00,2024-04-21 10:00:00,LONG,RANGE,64810.08884999999,64922.032745000004,False,False,False,False,TIMEOUT,0.07272603229892236,48.0,2024-04
2024-04-20 15:00:00,2024-04-22 05:00:00,LONG,RANGE,64840.754174999995,65750.66189999999,True,False,False,True,TRAILING_SL,1.3262730117922694,38.0,2024-04
2024-04-22 08:00:00,2024-04-23 02:00:00,LONG,RANGE,65994.57079499999,66560.0265,True,False,False,True,TRAILING_SL,1.053035775453401,18.0,2024-04
2024-04-22 09:00:00,2024-04-23 02:00:00,LONG,RANGE,65970.969,66560.0265,True,False,False,True,TRAILING_SL,1.0710770598446961,17.0,2024-04
2024-04-22 10:00:00,2024-04-23 02:00:00,LONG,RANGE,66081.20408999998,66560.0265,True,False,False,True,TRAILING_SL,0.9869234906176095,16.0,2024-04
2024-04-22 13:00:00,2024-04-23 02:00:00,LONG,RANGE,66147.057,66560.0265,True,False,False,True,TRAILING_SL,0.9367851464446121,13.0,2024-04
2024-04-22 14:00:00,2024-04-23 02:00:00,LONG,RANGE,66064.785885,66560.0265,True,False,False,True,TRAILING_SL,0.9994393646920188,12.0,2024-04
2024-04-23 13:00:00,2024-04-24 14:00:00,LONG,RANGE,66542.54464499999,65667.09551919,False,False,False,False,SL,-1.415623155802728,25.0,2024-04
2024-04-23 15:00:00,2024-04-24 15:00:00,SHORT,RANGE,66386.35022000001,65164.2203,True,False,False,True,TRAILING_SL,1.5458427738344922,24.0,2024-04
2024-04-24 13:00:00,2024-04-24 15:00:00,SHORT,RANGE,66021.962505,65164.2203,True,False,False,True,TRAILING_SL,1.2749635402793356,2.0,2024-04
2024-04-24 14:00:00,2024-04-24 19:00:00,SHORT,RANGE,65202.232575,64374.066999999995,True,False,False,True,TRAILING_SL,1.2604495536568825,5.0,2024-04
2024-04-24 15:00:00,2024-04-24 21:00:00,SHORT,RANGE,64577.804945,64242.120599999995,True,False,False,True,TRAILING_SL,0.8852819024457443,6.0,2024-04
2024-04-25 09:00:00,2024-04-25 14:00:00,SHORT,RANGE,63934.03699,63421.94,True,False,False,True,TRAILING_SL,1.025863545780472,5.0,2024-04
2024-04-25 10:00:00,2024-04-25 17:00:00,SHORT,RANGE,63430.27899500001,64838.517463530006,False,False,False,False,SL,-2.3201360152317876,7.0,2024-04
2024-04-26 14:00:00,2024-04-27 01:00:00,SHORT,RANGE,63822.23292000001,63015.1524,True,False,False,True,TRAILING_SL,1.2576629058553783,11.0,2024-04
2024-04-25 08:00:00,2024-04-27 14:00:00,SHORT,TREND,63916.80561,63327.10859999999,True,False,False,True,TRAILING_SL,1.3368004391976018,54.0,2024-04
2024-04-25 13:00:00,2024-04-28 13:00:00,SHORT,TREND,63397.255515000004,63807.317715,False,False,False,False,TIMEOUT,-0.7468138039555527,72.0,2024-04
2024-04-29 13:00:00,2024-04-29 14:00:00,SHORT,RANGE,61982.993,62858.92449515999,False,False,False,False,SL,-1.5131803786241624,1.0,2024-04
2024-04-29 10:00:00,2024-04-30 00:00:00,SHORT,RANGE,62357.775515,64402.152814999994,False,False,False,False,SL,-3.378464125950457,14.0,2024-04
2024-04-30 08:00:00,2024-04-30 14:00:00,SHORT,RANGE,61888.36034000001,61151.6822,True,False,False,True,TRAILING_SL,1.2205419554281907,6.0,2024-04
2024-04-30 10:00:00,2024-04-30 14:00:00,SHORT,RANGE,61751.298905,61151.6822,True,False,False,True,TRAILING_SL,1.1108843865494795,4.0,2024-04
2024-04-30 09:00:00,2024-04-30 15:00:00,SHORT,RANGE,61657.165995,61151.6822,True,False,False,True,TRAILING_SL,1.035289879189382,6.0,2024-04
2024-04-30 13:00:00,2024-04-30 20:00:00,SHORT,TREND,60790.159715,60079.473999999995,True,False,False,True,TRAILING_SL,1.460040095248878,7.0,2024-04
2024-04-30 14:00:00,2024-04-30 20:00:00,SHORT,TREND,61217.24606500001,60079.473999999995,True,False,False,True,TRAILING_SL,1.8047904680749092,6.0,2024-04
2024-04-30 15:00:00,2024-04-30 20:00:00,SHORT,TREND,60766.451575,60079.473999999995,True,False,False,True,TRAILING_SL,1.4407605649945814,5.0,2024-04
2024-05-03 13:00:00,2024-05-03 21:00:00,LONG,RANGE,61720.78497,62570.9403,True,False,False,True,TRAILING_SL,1.3133357239588932,8.0,2024-05
2024-05-01 08:00:00,2024-05-04 08:00:00,SHORT,TREND,57141.105155000005,63192.53047499999,False,False,False,False,TIMEOUT,-10.690319006930288,72.0,2024-05
2024-05-04 10:00:00,2024-05-06 10:00:00,LONG,RANGE,64453.120455,63975.166415,True,False,False,True,TIMEOUT,0.2538485064602454,48.0,2024-05
