entry_time,exit_time,direction,regime,entry_price,exit_price,tp1_hit,tp2_hit,tp3_hit,trailing_used,exit_type,pnl_pct,pnl_points,duration_hours,month,exit_month
2025-04-23 10:00:00,2025-04-25 17:00:00,LONG,TREND,93745.215,94496.04,True,False,False,True,TRAILING_SL,1.297962470226704,1216.7777083333347,55.0,2025-04,2025-04
2025-05-01 10:00:00,2025-05-02 21:00:00,LONG,TREND,96169.03499999999,96633.68,True,False,False,True,TRAILING_SL,1.1164683881875337,1073.696875000005,35.0,2025-05,2025-05
2025-05-03 10:00:00,2025-05-05 01:00:00,SHORT,RANGE,95896.475,94552.08,True,False,False,True,TRAILING_SL,1.3588290567162886,1303.0691666666714,39.0,2025-05,2025-05
2025-05-08 08:00:00,2025-05-08 20:00:00,LONG,TREND,99666.685,101589.0,True,False,False,True,TRAILING_SL,1.8085732459146246,1802.5450000000042,12.0,2025-05,2025-05
2025-05-08 09:00:00,2025-05-08 20:00:00,LONG,TREND,99790.995,101589.0,True,False,False,True,TRAILING_SL,1.7440351206038234,1740.3900000000053,11.0,2025-05,2025-05
2025-05-08 10:00:00,2025-05-08 20:00:00,LONG,TREND,99780.69499999999,101589.0,True,False,False,True,TRAILING_SL,1.749376470067689,1745.540000000007,10.0,2025-05,2025-05
2025-05-08 15:00:00,2025-05-08 21:00:00,LONG,TREND,100758.105,102883.76,True,False,False,True,TRAILING_SL,1.8898876671013238,1904.2150000000024,6.0,2025-05,2025-05
2025-05-09 13:00:00,2025-05-12 08:00:00,LONG,TREND,103633.525,104557.45,True,False,False,True,TRAILING_SL,1.2576261317625461,1303.322291666671,67.0,2025-05,2025-05
2025-05-18 13:00:00,2025-05-19 00:00:00,LONG,RANGE,104740.025,106267.62,True,False,False,True,TRAILING_SL,1.3315683283443973,1394.6850000000038,11.0,2025-05,2025-05
2025-05-18 14:00:00,2025-05-19 00:00:00,LONG,RANGE,105270.995,106267.62,True,False,False,True,TRAILING_SL,1.0726601377710954,1129.2000000000028,10.0,2025-05,2025-05
2025-05-18 15:00:00,2025-05-19 01:00:00,LONG,RANGE,105518.025,106267.62,True,False,False,True,TRAILING_SL,0.9530930852809305,1005.6850000000036,10.0,2025-05,2025-05
2025-05-19 15:00:00,2025-05-20 01:00:00,LONG,RANGE,104786.435,105948.58,True,False,False,True,TRAILING_SL,1.156600088551543,1211.960000000005,10.0,2025-05,2025-05
2025-05-21 14:00:00,2025-05-22 00:00:00,LONG,RANGE,109000.015,109956.38,True,False,False,True,TRAILING_SL,1.0174952728217566,1109.0700000000056,10.0,2025-05,2025-05
2025-05-21 15:00:00,2025-05-22 00:00:00,LONG,TREND,108973.375,109535.38,True,False,False,True,TRAILING_SL,1.0299671823507397,1122.3900000000056,9.0,2025-05,2025-05
2025-05-28 13:00:00,2025-05-28 23:00:00,SHORT,RANGE,108068.425,107610.43,True,False,False,True,TRAILING_SL,0.7956856963539607,859.8850000000078,10.0,2025-05,2025-05
2025-05-28 14:00:00,2025-05-30 00:00:00,SHORT,RANGE,107522.695,105441.5,True,True,False,True,TRAILING_SL,1.560885742927735,1678.3064166666727,34.0,2025-05,2025-05
2025-05-28 15:00:00,2025-05-30 00:00:00,SHORT,RANGE,107107.285,105441.5,True,False,False,True,TRAILING_SL,1.366636732506108,1463.7675000000047,33.0,2025-05,2025-05
2025-05-29 15:00:00,2025-05-30 00:00:00,SHORT,RANGE,107019.865,105441.5,True,False,False,True,TRAILING_SL,1.3269218756723395,1420.0700000000056,9.0,2025-05,2025-05
2025-05-30 09:00:00,2025-05-30 18:00:00,SHORT,RANGE,105623.015,104547.71,True,False,False,True,TRAILING_SL,1.1063308503359797,1168.5399999999995,9.0,2025-05,2025-05
2025-05-30 10:00:00,2025-05-30 19:00:00,SHORT,TREND,105925.035,104968.71,True,False,False,True,TRAILING_SL,1.2457394986935824,1319.5500000000015,9.0,2025-05,2025-05
2025-05-30 13:00:00,2025-05-30 19:00:00,SHORT,TREND,105495.565,104968.71,True,False,False,True,TRAILING_SL,1.0472620341907273,1104.815000000001,6.0,2025-05,2025-05
2025-05-30 08:00:00,2025-05-31 14:00:00,SHORT,TREND,105177.30500000001,104330.55,True,False,False,True,TRAILING_SL,1.2025015757914743,1264.7587500000052,30.0,2025-05,2025-05
2025-05-30 14:00:00,2025-05-31 14:00:00,SHORT,TREND,105346.30500000001,104330.55,True,False,False,True,TRAILING_SL,1.2807900571358486,1349.2650000000053,24.0,2025-05,2025-05
2025-05-31 14:00:00,2025-06-02 02:00:00,LONG,RANGE,104573.94499999999,105025.91,True,False,False,True,TRAILING_SL,0.8193777379250715,856.8556250000083,36.0,2025-06,2025-06
2025-06-08 13:00:00,2025-06-09 21:00:00,LONG,RANGE,105627.92499999999,109689.17,True,True,False,True,TRAILING_SL,1.9638048682044453,2074.3263333333402,32.0,2025-06,2025-06
2025-06-08 14:00:00,2025-06-09 21:00:00,LONG,RANGE,105829.685,109689.17,True,True,False,True,TRAILING_SL,1.9219318442331863,2033.974416666672,31.0,2025-06,2025-06
2025-06-08 15:00:00,2025-06-09 21:00:00,LONG,RANGE,105984.545,109689.17,True,True,False,True,TRAILING_SL,1.8898976025230891,2002.9993750000046,30.0,2025-06,2025-06
2025-06-09 08:00:00,2025-06-09 21:00:00,LONG,RANGE,105926.415,109689.17,True,True,False,True,TRAILING_SL,1.9019155892323985,2014.6310000000055,13.0,2025-06,2025-06
2025-06-09 09:00:00,2025-06-09 21:00:00,LONG,RANGE,106612.545,109689.17,True,True,False,True,TRAILING_SL,1.7609606824412687,1877.4050000000047,12.0,2025-06,2025-06
2025-06-12 08:00:00,2025-06-13 00:00:00,SHORT,RANGE,107731.645,104054.87,True,False,False,True,TRAILING_SL,2.2920609817106268,2469.2750000000074,16.0,2025-06,2025-06
2025-06-12 09:00:00,2025-06-13 00:00:00,SHORT,RANGE,107507.32500000001,104054.87,True,False,False,True,TRAILING_SL,2.1925157192777434,2357.1150000000116,15.0,2025-06,2025-06
2025-06-12 10:00:00,2025-06-13 00:00:00,SHORT,RANGE,107323.13500000001,104054.87,True,False,False,True,TRAILING_SL,2.110467607939341,2265.02000000001,14.0,2025-06,2025-06
2025-06-12 13:00:00,2025-06-13 00:00:00,SHORT,RANGE,107070.77500000001,104054.87,True,False,False,True,TRAILING_SL,1.9975945817147673,2138.84000000001,11.0,2025-06,2025-06
2025-06-12 14:00:00,2025-06-13 00:00:00,SHORT,RANGE,107612.66500000001,104054.87,True,False,False,True,TRAILING_SL,2.239313560350921,2409.7850000000094,10.0,2025-06,2025-06
2025-06-16 08:00:00,2025-06-16 22:00:00,LONG,RANGE,107180.025,108111.38,True,False,False,True,TRAILING_SL,1.023105751281555,1096.5650000000082,14.0,2025-06,2025-06
2025-06-16 09:00:00,2025-06-16 22:00:00,LONG,RANGE,106945.885,108111.38,True,False,False,True,TRAILING_SL,1.1348122463992028,1213.635000000008,13.0,2025-06,2025-06
2025-06-16 10:00:00,2025-06-16 22:00:00,LONG,RANGE,106834.345,108111.38,True,False,False,True,TRAILING_SL,1.1881993566769233,1269.4050000000047,12.0,2025-06,2025-06
2025-06-16 13:00:00,2025-06-16 22:00:00,LONG,RANGE,107160.08499999999,108111.38,True,False,False,True,TRAILING_SL,1.032599964809667,1106.5350000000092,9.0,2025-06,2025-06
2025-06-16 14:00:00,2025-06-16 22:00:00,LONG,RANGE,107533.525,108111.38,True,False,False,True,TRAILING_SL,0.8553751027877197,919.8150000000082,8.0,2025-06,2025-06
2025-06-17 14:00:00,2025-06-17 17:00:00,SHORT,RANGE,104847.30500000001,104212.02,True,False,False,True,TRAILING_SL,0.9046775212772562,948.5300000000047,3.0,2025-06,2025-06
2025-06-22 09:00:00,2025-06-22 14:00:00,SHORT,TREND,102199.96500000001,100328.36,True,False,False,True,TRAILING_SL,1.7389340593218483,1777.1900000000085,5.0,2025-06,2025-06
2025-06-22 13:00:00,2025-06-22 15:00:00,SHORT,RANGE,100865.63500000001,99730.35,True,False,False,True,TRAILING_SL,1.1882441428143538,1198.5300000000047,2.0,2025-06,2025-06
2025-06-23 14:00:00,2025-06-23 17:00:00,SHORT,RANGE,101624.365,100454.33,True,False,False,True,TRAILING_SL,1.1964699607225144,1215.9050000000047,3.0,2025-06,2025-06
2025-06-28 15:00:00,2025-06-30 06:00:00,LONG,RANGE,107449.305,107948.99,True,False,False,True,TRAILING_SL,0.8196563021045219,880.715000000009,39.0,2025-06,2025-06
2025-07-11 08:00:00,2025-07-14 03:00:00,LONG,TREND,117964.78499999999,120230.48,True,False,False,True,TRAILING_SL,1.6735564699809977,1974.2072916666734,67.0,2025-07,2025-07
2025-07-13 13:00:00,2025-07-14 03:00:00,LONG,RANGE,118610.03499999999,120651.48,True,False,False,True,TRAILING_SL,1.3924707129544365,1651.6100000000065,14.0,2025-07,2025-07
2025-07-11 09:00:00,2025-07-14 05:00:00,LONG,TREND,118470.36499999999,121404.0,True,False,False,True,TRAILING_SL,1.9483160057229008,2308.177083333341,68.0,2025-07,2025-07
2025-07-13 14:00:00,2025-07-14 05:00:00,LONG,TREND,118766.965,121404.0,True,False,False,True,TRAILING_SL,1.8186075564025779,2159.905000000005,15.0,2025-07,2025-07
2025-07-13 15:00:00,2025-07-14 05:00:00,LONG,TREND,118672.265,121404.0,True,False,False,True,TRAILING_SL,1.8599586011103801,2207.255000000003,14.0,2025-07,2025-07
2025-07-26 10:00:00,2025-07-28 07:00:00,LONG,RANGE,117971.95499999999,118959.0,True,False,False,True,TRAILING_SL,0.9531031125151816,1124.3943750000094,45.0,2025-07,2025-07
2025-07-27 14:00:00,2025-07-28 07:00:00,LONG,RANGE,118422.185,118959.0,True,False,False,True,TRAILING_SL,0.7593974051399273,899.2950000000042,17.0,2025-07,2025-07
2025-07-29 14:00:00,2025-07-30 19:00:00,SHORT,RANGE,117823.645,116637.23,True,False,False,True,TRAILING_SL,1.0389112686167594,1224.083125000007,29.0,2025-07,2025-07
2025-07-29 15:00:00,2025-07-30 20:00:00,SHORT,RANGE,117399.985,116637.23,True,False,False,True,TRAILING_SL,0.8622259406591961,1012.2531250000052,29.0,2025-07,2025-07
2025-08-01 09:00:00,2025-08-01 22:00:00,SHORT,TREND,114938.645,113984.58,True,False,False,True,TRAILING_SL,1.147064157577292,1318.4200000000042,13.0,2025-08,2025-08
2025-08-01 14:00:00,2025-08-01 22:00:00,SHORT,TREND,115619.77500000001,113984.58,True,False,False,True,TRAILING_SL,1.4348626781188654,1658.9850000000065,8.0,2025-08,2025-08
2025-08-01 08:00:00,2025-08-02 04:00:00,SHORT,TREND,114615.96500000001,113984.58,True,False,False,True,TRAILING_SL,1.0095277739013127,1157.0800000000077,20.0,2025-08,2025-08
2025-08-01 10:00:00,2025-08-02 04:00:00,SHORT,TREND,114762.55500000001,113984.58,True,False,False,True,TRAILING_SL,1.0721049213308345,1230.3750000000057,18.0,2025-08,2025-08
2025-08-02 08:00:00,2025-08-02 19:00:00,SHORT,RANGE,113681.985,112844.0,True,False,False,True,TRAILING_SL,0.9235236348133815,1049.880000000003,11.0,2025-08,2025-08
2025-08-02 09:00:00,2025-08-02 19:00:00,SHORT,RANGE,113690.675,112844.0,True,False,False,True,TRAILING_SL,0.9272748182733583,1054.2250000000045,10.0,2025-08,2025-08
2025-08-02 10:00:00,2025-08-02 19:00:00,SHORT,RANGE,113550.865,112844.0,True,False,False,True,TRAILING_SL,0.8668538104047077,984.3200000000056,9.0,2025-08,2025-08
2025-08-02 13:00:00,2025-08-02 19:00:00,SHORT,RANGE,113457.82500000001,112844.0,True,False,False,True,TRAILING_SL,0.8265626456350708,937.8000000000087,6.0,2025-08,2025-08
2025-08-01 13:00:00,2025-08-03 01:00:00,SHORT,TREND,114352.02500000001,113182.0,True,False,False,True,TRAILING_SL,1.2473645890107095,1426.3866666666738,36.0,2025-08,2025-08
2025-08-06 14:00:00,2025-08-07 16:00:00,LONG,RANGE,115187.985,115987.93,True,False,False,True,TRAILING_SL,0.894932386683674,1030.8545833333324,26.0,2025-08,2025-08
2025-08-06 15:00:00,2025-08-07 16:00:00,LONG,RANGE,115413.89499999999,115987.93,True,False,False,True,TRAILING_SL,0.7953113372238858,917.8997916666713,25.0,2025-08,2025-08
2025-08-07 10:00:00,2025-08-08 01:00:00,LONG,RANGE,116347.245,116789.0,True,False,False,True,TRAILING_SL,0.7320886712874081,851.7650000000052,15.0,2025-08,2025-08
2025-08-07 14:00:00,2025-08-08 01:00:00,LONG,RANGE,116363.185,116789.0,True,False,False,True,TRAILING_SL,0.7251391408717492,843.7950000000042,11.0,2025-08,2025-08
2025-08-07 13:00:00,2025-08-09 11:00:00,LONG,RANGE,116640.025,117103.05,True,False,False,True,TRAILING_SL,0.7393525864442108,862.381041666674,46.0,2025-08,2025-08
2025-08-09 09:00:00,2025-08-10 20:00:00,LONG,RANGE,117510.89499999999,118103.24,True,False,False,True,TRAILING_SL,0.7889023822004002,927.0462500000108,35.0,2025-08,2025-08
2025-08-10 08:00:00,2025-08-11 02:00:00,LONG,TREND,118308.875,120632.64,True,False,False,True,TRAILING_SL,1.6932542043020886,2003.2700000000027,18.0,2025-08,2025-08
2025-08-10 09:00:00,2025-08-11 02:00:00,LONG,TREND,118293.105,120632.64,True,False,False,True,TRAILING_SL,1.7001455832949899,2011.1550000000047,17.0,2025-08,2025-08
2025-08-10 10:00:00,2025-08-11 02:00:00,LONG,TREND,118020.025,120632.64,True,False,False,True,TRAILING_SL,1.819771687050571,2147.695000000005,16.0,2025-08,2025-08
2025-08-10 13:00:00,2025-08-11 10:00:00,LONG,TREND,118452.025,121073.16,True,True,False,True,TRAILING_SL,2.0053747498196053,2375.4070000000065,21.0,2025-08,2025-08
2025-08-12 15:00:00,2025-08-13 14:00:00,LONG,RANGE,119933.025,121359.0,True,True,False,True,TRAILING_SL,1.2901158792584495,1547.275000000006,23.0,2025-08,2025-08
2025-08-13 08:00:00,2025-08-13 14:00:00,LONG,RANGE,120044.515,121359.0,True,False,False,True,TRAILING_SL,1.0730436121966949,1288.130000000003,6.0,2025-08,2025-08
2025-08-13 10:00:00,2025-08-13 14:00:00,LONG,RANGE,120496.025,121359.0,True,False,False,True,TRAILING_SL,0.8816680882211724,1062.375000000006,4.0,2025-08,2025-08
2025-08-13 13:00:00,2025-08-14 00:00:00,LONG,RANGE,121767.995,123633.0,True,False,False,True,TRAILING_SL,1.283908797217204,1563.3900000000053,11.0,2025-08,2025-08
2025-08-18 08:00:00,2025-08-20 07:00:00,SHORT,TREND,115135.405,113828.01,True,False,False,True,TRAILING_SL,1.298530666276522,1495.068541666672,47.0,2025-08,2025-08
2025-08-18 09:00:00,2025-08-20 07:00:00,SHORT,TREND,115038.43500000001,113828.01,True,False,False,True,TRAILING_SL,1.2574788229110947,1446.583958333345,46.0,2025-08,2025-08
2025-08-18 10:00:00,2025-08-20 07:00:00,SHORT,TREND,115058.55500000001,113828.01,True,False,False,True,TRAILING_SL,1.2660026670767848,1456.6443750000094,45.0,2025-08,2025-08
2025-08-18 13:00:00,2025-08-20 07:00:00,SHORT,TREND,114839.10500000001,113828.01,True,False,False,True,TRAILING_SL,1.172876100581485,1346.9204166666773,42.0,2025-08,2025-08
2025-08-18 14:00:00,2025-08-20 07:00:00,SHORT,TREND,115633.705,113828.01,True,False,False,True,TRAILING_SL,1.5084019332137402,1744.2210416666733,41.0,2025-08,2025-08
2025-08-20 08:00:00,2025-08-20 14:00:00,SHORT,RANGE,114009.975,113221.0,True,False,False,True,TRAILING_SL,0.8993730592432863,1025.375000000006,6.0,2025-08,2025-08
2025-08-20 09:00:00,2025-08-20 15:00:00,SHORT,RANGE,113699.955,113221.0,True,False,False,True,TRAILING_SL,0.7654928271519578,870.3650000000038,6.0,2025-08,2025-08
2025-08-20 10:00:00,2025-08-20 15:00:00,SHORT,RANGE,113792.175,113221.0,True,False,False,True,TRAILING_SL,0.8053936924924797,916.4750000000045,5.0,2025-08,2025-08
2025-08-20 14:00:00,2025-08-21 20:00:00,SHORT,RANGE,113465.815,112856.67,True,False,False,True,TRAILING_SL,0.82443168014966,935.4481250000049,30.0,2025-08,2025-08
2025-08-22 14:00:00,2025-08-22 16:00:00,LONG,RANGE,115808.25499999999,116455.12,True,False,False,True,TRAILING_SL,0.8240517914720378,954.3200000000057,2.0,2025-08,2025-08
2025-08-25 14:00:00,2025-08-25 20:00:00,SHORT,RANGE,112259.975,110231.01,True,False,False,True,TRAILING_SL,1.4656782170136848,1645.3700000000085,6.0,2025-08,2025-08
2025-08-25 08:00:00,2025-08-25 21:00:00,SHORT,RANGE,111414.27500000001,110115.1,True,False,False,True,TRAILING_SL,1.1492916863660465,1280.4750000000047,13.0,2025-08,2025-08
2025-08-25 10:00:00,2025-08-25 21:00:00,SHORT,RANGE,110984.005,110115.1,True,False,False,True,TRAILING_SL,0.9599040870799376,1065.3400000000022,11.0,2025-08,2025-08
2025-08-25 13:00:00,2025-08-25 21:00:00,SHORT,RANGE,111491.66500000001,110115.1,True,False,False,True,TRAILING_SL,1.1832005558442455,1319.1700000000042,8.0,2025-08,2025-08
2025-08-25 09:00:00,2025-08-25 22:00:00,SHORT,TREND,111799.985,110536.1,True,False,False,True,TRAILING_SL,1.3178266526601057,1473.3300000000004,13.0,2025-08,2025-08
2025-08-29 08:00:00,2025-08-29 21:00:00,SHORT,RANGE,109627.99500000001,108304.9,True,True,False,True,TRAILING_SL,1.3926178254012653,1526.699000000008,13.0,2025-08,2025-08
2025-08-29 13:00:00,2025-08-29 21:00:00,SHORT,RANGE,109106.115,108304.9,True,False,False,True,TRAILING_SL,0.9454053056512997,1031.4950000000085,8.0,2025-08,2025-08
2025-09-01 09:00:00,2025-09-02 18:00:00,LONG,RANGE,109524.14499999999,110278.58,True,False,False,True,TRAILING_SL,0.9204287024260047,1008.0916666666758,33.0,2025-09,2025-09
2025-09-02 08:00:00,2025-09-03 01:00:00,LONG,RANGE,110360.025,110941.21,True,False,False,True,TRAILING_SL,0.8349762515911076,921.4800000000092,17.0,2025-09,2025-09
2025-09-02 09:00:00,2025-09-03 01:00:00,LONG,RANGE,110450.58499999999,110941.21,True,False,False,True,TRAILING_SL,0.79329593410484,876.2000000000102,16.0,2025-09,2025-09
2025-09-02 10:00:00,2025-09-03 01:00:00,LONG,RANGE,110246.025,110941.21,True,False,False,True,TRAILING_SL,0.8875422039025979,978.4800000000089,15.0,2025-09,2025-09
2025-09-03 08:00:00,2025-09-03 23:00:00,LONG,RANGE,111020.015,111734.27,True,False,False,True,TRAILING_SL,0.8899431332269279,988.0150000000053,15.0,2025-09,2025-09
2025-09-03 09:00:00,2025-09-03 23:00:00,LONG,RANGE,111312.305,111734.27,True,False,False,True,TRAILING_SL,0.7563135090949815,841.8700000000085,14.0,2025-09,2025-09
2025-09-01 08:00:00,2025-09-04 03:00:00,LONG,TREND,109590.025,111313.27,True,False,False,True,TRAILING_SL,1.5539630925959498,1702.9885416666743,67.0,2025-09,2025-09
2025-09-03 10:00:00,2025-09-05 09:00:00,LONG,RANGE,111450.015,112158.0,True,False,False,True,TRAILING_SL,0.8836794085073354,984.8608333333365,47.0,2025-09,2025-09
2025-09-03 13:00:00,2025-09-05 09:00:00,LONG,RANGE,111475.095,112158.0,True,False,False,True,TRAILING_SL,0.8722325675823248,972.3220833333357,44.0,2025-09,2025-09
2025-09-10 13:00:00,2025-09-12 00:00:00,LONG,RANGE,113952.025,115490.81,True,False,False,True,TRAILING_SL,1.2288204911964822,1400.2658333333382,35.0,2025-09,2025-09
2025-09-10 14:00:00,2025-09-12 00:00:00,LONG,RANGE,113900.015,115490.81,True,False,False,True,TRAILING_SL,1.2522133996207132,1426.2712500000023,34.0,2025-09,2025-09
2025-09-11 08:00:00,2025-09-12 00:00:00,LONG,RANGE,114049.415,115490.81,True,False,False,True,TRAILING_SL,1.1850871834809544,1351.5850000000053,16.0,2025-09,2025-09
2025-09-11 09:00:00,2025-09-12 00:00:00,LONG,RANGE,113895.31499999999,115490.81,True,False,False,True,TRAILING_SL,1.2543404441174846,1428.635000000008,15.0,2025-09,2025-09
2025-09-10 15:00:00,2025-09-12 03:00:00,LONG,TREND,113854.015,115069.81,True,False,False,True,TRAILING_SL,1.272920085426941,1449.270625000002,36.0,2025-09,2025-09
2025-09-12 08:00:00,2025-09-12 21:00:00,LONG,RANGE,115048.025,115824.63,True,False,False,True,TRAILING_SL,0.8858822217939057,1019.1900000000081,13.0,2025-09,2025-09
2025-09-12 09:00:00,2025-09-12 21:00:00,LONG,RANGE,115048.03499999999,115824.63,True,False,False,True,TRAILING_SL,0.8858777987820573,1019.1850000000109,12.0,2025-09,2025-09
2025-09-12 10:00:00,2025-09-12 21:00:00,LONG,RANGE,114980.875,115824.63,True,False,False,True,TRAILING_SL,0.9156000943635236,1052.765000000005,11.0,2025-09,2025-09
2025-09-12 13:00:00,2025-09-12 21:00:00,LONG,RANGE,115166.47499999999,115824.63,True,False,False,True,TRAILING_SL,0.833545526161159,959.9650000000096,8.0,2025-09,2025-09
2025-09-12 14:00:00,2025-09-12 21:00:00,LONG,RANGE,115260.025,115824.63,True,False,False,True,TRAILING_SL,0.7922868314491588,913.1900000000084,7.0,2025-09,2025-09
2025-09-22 10:00:00,2025-09-24 05:00:00,SHORT,TREND,112792.13500000001,112304.66,True,False,False,True,TRAILING_SL,0.9620416278729651,1085.1072916666724,43.0,2025-09,2025-09
2025-09-22 13:00:00,2025-09-24 05:00:00,SHORT,TREND,113130.60500000001,112304.66,True,False,False,True,TRAILING_SL,1.108757034992143,1254.3435416666732,40.0,2025-09,2025-09
2025-09-22 14:00:00,2025-09-24 05:00:00,SHORT,TREND,112933.13500000001,112304.66,True,False,False,True,TRAILING_SL,1.0232682890927798,1155.6089583333394,39.0,2025-09,2025-09
2025-09-25 13:00:00,2025-09-25 19:00:00,SHORT,TREND,110999.975,109893.51,True,False,False,True,TRAILING_SL,1.2564146973907053,1394.6200000000088,6.0,2025-09,2025-09
2025-09-29 08:00:00,2025-09-29 14:00:00,LONG,RANGE,112099.775,113390.56,True,False,False,True,TRAILING_SL,1.1385214644721675,1276.2800000000045,6.0,2025-09,2025-09
2025-09-29 09:00:00,2025-09-29 14:00:00,LONG,RANGE,112110.92499999999,113390.56,True,False,False,True,TRAILING_SL,1.1334354791917094,1270.7050000000079,5.0,2025-09,2025-09
2025-09-29 10:00:00,2025-09-29 14:00:00,LONG,RANGE,112090.20499999999,113390.56,True,False,False,True,TRAILING_SL,1.1428875520390105,1281.0650000000082,4.0,2025-09,2025-09
2025-09-29 13:00:00,2025-09-30 05:00:00,LONG,RANGE,113227.31499999999,113951.0,True,False,False,True,TRAILING_SL,0.876758404100644,992.730000000009,16.0,2025-09,2025-09
2025-09-29 15:00:00,2025-10-01 17:00:00,LONG,TREND,113815.595,116937.0,True,True,False,True,TRAILING_SL,2.1749586835324908,2475.4421666666713,50.0,2025-10,2025-10
2025-10-01 09:00:00,2025-10-01 17:00:00,LONG,TREND,116412.125,116937.0,True,False,False,True,TRAILING_SL,0.9482044933034278,1103.825000000003,8.0,2025-10,2025-10
2025-10-01 10:00:00,2025-10-01 17:00:00,LONG,TREND,116281.665,116937.0,True,False,False,True,TRAILING_SL,1.0053648612616668,1169.055000000006,7.0,2025-10,2025-10
2025-10-01 13:00:00,2025-10-02 15:00:00,LONG,TREND,116806.985,118648.79,True,False,False,True,TRAILING_SL,1.5087150681385473,1762.2845833333326,26.0,2025-10,2025-10
2025-10-02 15:00:00,2025-10-03 16:00:00,LONG,TREND,119910.805,122632.99,True,False,False,True,TRAILING_SL,1.8367609087993997,2202.474791666676,25.0,2025-10,2025-10
2025-10-03 09:00:00,2025-10-03 16:00:00,LONG,RANGE,120300.025,123053.99,True,False,False,True,TRAILING_SL,1.6690520222252725,2007.870000000008,7.0,2025-10,2025-10
2025-10-03 15:00:00,2025-10-03 17:00:00,LONG,RANGE,122258.075,123053.99,True,False,False,True,TRAILING_SL,0.8415354159633275,1028.8450000000068,2.0,2025-10,2025-10
2025-10-07 13:00:00,2025-10-07 15:00:00,SHORT,RANGE,123891.655,122013.89,True,False,False,True,TRAILING_SL,1.2670506338784504,1569.770000000003,2.0,2025-10,2025-10
2025-10-07 14:00:00,2025-10-07 16:00:00,SHORT,RANGE,122725.335,121641.02,True,False,False,True,TRAILING_SL,0.9558295359307873,1173.0450000000042,2.0,2025-10,2025-10
2025-10-07 15:00:00,2025-10-07 19:00:00,SHORT,RANGE,121845.985,121415.94,True,False,False,True,TRAILING_SL,0.694245280219945,845.9100000000021,4.0,2025-10,2025-10
2025-10-09 13:00:00,2025-10-09 15:00:00,SHORT,RANGE,122415.71500000001,121514.99,True,False,False,True,TRAILING_SL,0.8832607806930717,1081.2500000000057,2.0,2025-10,2025-10
2025-10-09 08:00:00,2025-10-09 17:00:00,SHORT,RANGE,121261.595,120492.47,True,False,False,True,TRAILING_SL,0.837404456043979,1015.4500000000028,9.0,2025-10,2025-10
2025-10-09 14:00:00,2025-10-09 17:00:00,SHORT,RANGE,121314.975,120492.47,True,False,False,True,TRAILING_SL,0.8590365698876047,1042.140000000005,3.0,2025-10,2025-10
2025-10-10 15:00:00,2025-10-10 19:00:00,SHORT,RANGE,119018.955,116793.47,True,False,False,True,TRAILING_SL,1.4650019402371692,1743.6300000000033,4.0,2025-10,2025-10
2025-10-16 15:00:00,2025-10-17 07:00:00,SHORT,RANGE,108549.18500000001,106383.09,True,False,False,True,TRAILING_SL,1.578947829041748,1713.935000000011,16.0,2025-10,2025-10
2025-10-17 08:00:00,2025-10-17 11:00:00,SHORT,RANGE,104884.35500000001,104369.23,True,False,False,True,TRAILING_SL,0.84707581030556,888.4500000000103,3.0,2025-10,2025-10
2025-10-21 14:00:00,2025-10-21 16:00:00,LONG,RANGE,112170.545,113159.0,True,False,False,True,TRAILING_SL,1.0030396125827896,1125.1150000000036,2.0,2025-10,2025-10
2025-10-26 09:00:00,2025-10-26 21:00:00,LONG,RANGE,112528.855,113159.0,True,False,False,True,TRAILING_SL,0.8406377190988081,945.960000000005,12.0,2025-10,2025-10
2025-10-26 13:00:00,2025-10-26 23:00:00,LONG,RANGE,113711.555,114625.8,True,False,False,True,TRAILING_SL,0.9568156903667424,1088.010000000008,10.0,2025-10,2025-10
2025-10-26 14:00:00,2025-10-27 08:00:00,LONG,TREND,113575.385,115138.0,True,False,False,True,TRAILING_SL,1.4287382781048954,1622.6950000000056,18.0,2025-10,2025-10
2025-10-26 15:00:00,2025-10-27 08:00:00,LONG,TREND,113694.995,115138.0,True,False,False,True,TRAILING_SL,1.3746339493660256,1562.890000000005,17.0,2025-10,2025-10
2025-10-29 14:00:00,2025-10-29 17:00:00,SHORT,RANGE,112488.41500000001,111801.0,True,False,False,True,TRAILING_SL,0.8663958861897084,974.595000000007,3.0,2025-10,2025-10
2025-10-29 15:00:00,2025-10-29 19:00:00,SHORT,RANGE,111509.71500000001,110041.0,True,True,False,True,TRAILING_SL,1.395235383751099,1555.8230000000067,4.0,2025-10,2025-10
2025-10-31 15:00:00,2025-11-03 12:00:00,SHORT,TREND,110202.875,107988.63,True,True,False,True,TRAILING_SL,2.081617539469822,2294.0023750000037,69.0,2025-11,2025-11
2025-11-03 15:00:00,2025-11-04 16:00:00,SHORT,TREND,105745.68500000001,103426.0,True,False,False,True,TRAILING_SL,1.8924883711961162,2001.224791666676,25.0,2025-11,2025-11
2025-11-04 08:00:00,2025-11-04 17:00:00,SHORT,TREND,104051.875,102062.0,True,False,False,True,TRAILING_SL,1.7648168281446184,1836.3250000000032,9.0,2025-11,2025-11
2025-11-04 09:00:00,2025-11-04 17:00:00,SHORT,TREND,103857.93500000001,102062.0,True,False,False,True,TRAILING_SL,1.67474444778823,1739.355000000009,8.0,2025-11,2025-11
