entry_time,exit_time,direction,regime,entry_price,exit_price,tp1_hit,tp2_hit,tp3_hit,trailing_used,exit_type,pnl_pct,pnl_points,duration_hours,month
2024-01-11 14:00:00,2024-01-11 15:00:00,LONG,RANGE,48572.22,50420.958,False,False,False,False,SL,3.8051338810538153,1848.2379999999976,1.0,2024-01
2024-01-12 14:00:00,2024-01-12 15:00:00,SHORT,RANGE,45441.02,45391.02,True,True,True,True,TP3,0.06381898997865805,28.999999999999996,1.0,2024-01
2024-01-12 15:00:00,2024-01-12 16:00:00,SHORT,RANGE,44461.01,44411.01,True,True,True,True,TP3,0.06522568875515873,29.0,1.0,2024-01
2024-01-15 14:00:00,2024-01-15 16:00:00,SHORT,RANGE,42198.0,42178.32,True,False,False,True,TRAILING_SL,0.044646665718754794,18.84000000000015,2.0,2024-01
2024-01-18 14:00:00,2024-01-18 15:00:00,LONG,RANGE,42739.7,60446.875980000004,False,False,False,False,SL,41.4291068491356,17706.675980000007,1.0,2024-01
2024-01-18 15:00:00,2024-01-18 16:00:00,SHORT,RANGE,42618.32,42568.32,True,True,True,True,TP3,0.06804585445883367,29.0,1.0,2024-01
2024-01-19 08:00:00,2024-01-19 10:00:00,SHORT,TREND,41288.99,41266.1,True,False,False,True,TRAILING_SL,0.061626598277167134,25.444999999999705,2.0,2024-01
2024-01-19 09:00:00,2024-01-19 11:00:00,SHORT,TREND,41397.37,41352.0,True,True,False,True,TRAILING_SL,0.09487076111356958,39.27400000000052,2.0,2024-01
2024-01-19 10:00:00,2024-01-19 11:00:00,SHORT,RANGE,41485.06,41435.06,True,True,True,True,TP3,0.0699046837584422,28.999999999999996,1.0,2024-01
2024-01-19 13:00:00,2024-01-19 14:00:00,SHORT,RANGE,41392.08,41342.08,True,True,True,True,TP3,0.07006171228892097,29.0,1.0,2024-01
2024-01-19 14:00:00,2024-01-19 15:00:00,SHORT,RANGE,40968.31,40918.31,True,True,True,True,TP3,0.07078642004027016,29.000000000000007,1.0,2024-01
2024-01-19 15:00:00,2024-01-19 16:00:00,SHORT,RANGE,40893.71,40843.71,True,True,True,True,TP3,0.07091555156037443,28.999999999999993,1.0,2024-01
2024-01-22 14:00:00,2024-01-22 15:00:00,SHORT,TREND,40693.75,40603.75,True,True,True,True,TP3,0.11795423130087546,48.00000000000001,1.0,2024-01
2024-01-23 09:00:00,2024-01-23 10:00:00,SHORT,TREND,38960.39,38870.39,True,True,True,True,TP3,0.12320205213551508,48.0,1.0,2024-01
2024-01-23 10:00:00,2024-01-23 11:00:00,SHORT,TREND,38916.28,38826.28,True,True,True,True,TP3,0.12334169658559349,48.0,1.0,2024-01
2024-01-23 13:00:00,2024-01-23 14:00:00,SHORT,TREND,38863.16,38773.16,True,True,True,True,TP3,0.12351028583367898,48.0,1.0,2024-01
2024-01-23 14:00:00,2024-01-26 02:00:00,SHORT,TREND,38766.74,40145.31,False,False,False,False,TIMEOUT,-3.5592881939518253,-1379.82,60.0,2024-01
2024-01-26 10:00:00,2024-01-26 11:00:00,LONG,RANGE,40693.64,61926.9,False,False,False,False,SL,52.177096961589086,21232.760000000002,1.0,2024-01
2024-01-26 13:00:00,2024-01-26 14:00:00,LONG,RANGE,41022.65,41072.65,True,True,True,True,TP3,0.07069265393630103,28.999999999999996,1.0,2024-01
2024-01-26 14:00:00,2024-01-26 15:00:00,LONG,RANGE,41589.0,64671.409980000004,False,False,False,False,SL,55.500036019139685,23081.909980000004,1.0,2024-01
2024-01-26 15:00:00,2024-01-26 16:00:00,LONG,RANGE,41423.99,41473.99,True,True,True,True,TP3,0.07000774189062908,29.000000000000004,1.0,2024-01
2024-01-29 15:00:00,2024-01-29 16:00:00,LONG,RANGE,42642.75,90320.0,False,False,False,False,SL,111.80505478656981,47676.75,1.0,2024-01
2024-01-30 08:00:00,2024-01-30 10:00:00,LONG,RANGE,43433.1,43495.0,True,False,False,True,TRAILING_SL,0.09198054018709402,39.95000000000073,2.0,2024-01
2024-01-30 09:00:00,2024-01-30 10:00:00,LONG,RANGE,43325.4,43375.4,True,True,True,True,TP3,0.06693533123756502,28.999999999999996,1.0,2024-01
2024-01-30 10:00:00,2024-01-30 11:00:00,LONG,RANGE,43483.01,43533.01,True,True,True,True,TP3,0.06669271515472364,28.999999999999993,1.0,2024-01
2024-01-31 09:00:00,2024-01-31 10:00:00,SHORT,RANGE,42645.0,42595.0,True,True,True,True,TP3,0.06800328291710633,28.999999999999996,1.0,2024-01
2024-01-31 10:00:00,2024-01-31 12:00:00,SHORT,RANGE,42383.73,42370.0,True,False,False,True,TRAILING_SL,0.037431816406912746,15.865000000001602,2.0,2024-01
2024-02-02 15:00:00,2024-02-02 16:00:00,LONG,RANGE,43243.09,91049.538,False,False,False,False,SL,110.55164651739737,47805.94800000001,1.0,2024-02
2024-02-04 14:00:00,2024-02-04 16:00:00,SHORT,RANGE,42873.0,42860.51,True,False,False,True,TRAILING_SL,0.035558510017957644,15.244999999998981,2.0,2024-02
2024-02-05 13:00:00,2024-02-05 14:00:00,LONG,RANGE,43448.67,74359.984,False,False,False,False,SL,71.14329161283878,30910.813999999995,1.0,2024-02
2024-02-06 08:00:00,2024-02-06 09:00:00,LONG,RANGE,43070.02,75606.34628,False,False,False,False,SL,75.54170227921882,32535.82628,1.0,2024-02
2024-02-06 15:00:00,2024-02-06 16:00:00,LONG,RANGE,43245.89,82946.41672,False,False,False,False,SL,91.80069301383321,39700.026719999994,1.0,2024-02
2024-02-08 08:00:00,2024-02-08 10:00:00,LONG,TREND,44719.33,44832.0,True,True,False,True,TRAILING_SL,0.11792216028281202,52.73399999999964,2.0,2024-02
2024-02-08 09:00:00,2024-02-08 10:00:00,LONG,TREND,44693.81,44783.81,True,True,True,True,TP3,0.10739742259610449,48.00000000000001,1.0,2024-02
2024-02-08 10:00:00,2024-02-08 11:00:00,LONG,RANGE,44829.27,44879.27,True,True,True,True,TP3,0.06468987784097309,28.999999999999996,1.0,2024-02
2024-02-08 13:00:00,2024-02-08 14:00:00,LONG,RANGE,44985.0,101181.30386,False,False,False,False,SL,124.92120453484495,56195.80386,1.0,2024-02
2024-02-08 14:00:00,2024-02-08 15:00:00,LONG,RANGE,45078.99,45128.99,True,True,True,True,TP3,0.06433152118093152,29.0,1.0,2024-02
2024-02-08 15:00:00,2024-02-08 16:00:00,LONG,RANGE,45433.3,101181.30386,False,False,False,False,SL,122.701859341056,55747.50386,1.0,2024-02
2024-02-09 08:00:00,2024-02-09 09:00:00,LONG,TREND,46640.99,46730.99,True,True,True,True,TP3,0.10291376748220825,47.99999999999999,1.0,2024-02
2024-02-09 09:00:00,2024-02-09 10:00:00,LONG,TREND,46523.0,46613.0,True,True,True,True,TP3,0.10317477376781378,48.0,1.0,2024-02
2024-02-09 10:00:00,2024-02-09 11:00:00,LONG,TREND,46780.52,46870.52,True,True,True,True,TP3,0.10260681155318498,48.0,1.0,2024-02
2024-02-09 13:00:00,2024-02-09 14:00:00,LONG,TREND,47466.96,47556.96,True,True,True,True,TP3,0.10112297058838401,48.0,1.0,2024-02
2024-02-09 14:00:00,2024-02-09 15:00:00,LONG,TREND,47063.01,47153.01,True,True,True,True,TP3,0.10199092663218948,47.99999999999999,1.0,2024-02
2024-02-09 15:00:00,2024-02-09 16:00:00,LONG,TREND,47160.99,47250.99,True,True,True,True,TP3,0.10177903390068783,47.99999999999999,1.0,2024-02
2024-02-11 13:00:00,2024-02-11 14:00:00,SHORT,RANGE,48057.12,48007.12,True,True,True,True,TP3,0.06034485628768432,29.000000000000004,1.0,2024-02
2024-02-12 15:00:00,2024-02-12 17:00:00,LONG,RANGE,49918.8,50319.82,True,False,False,True,TRAILING_SL,0.4197015953909116,209.5099999999984,2.0,2024-02
2024-02-13 14:00:00,2024-02-13 15:00:00,SHORT,RANGE,48691.16,48641.16,True,True,True,True,TP3,0.059559065752387085,29.000000000000004,1.0,2024-02
2024-02-14 08:00:00,2024-02-14 09:00:00,LONG,RANGE,50759.0,107136.3998,False,False,False,False,SL,111.06779053960874,56376.8998,1.0,2024-02
2024-02-14 09:00:00,2024-02-14 10:00:00,LONG,RANGE,51552.1,107136.3998,False,False,False,False,SL,107.82063155526158,55583.7998,1.0,2024-02
2024-02-14 10:00:00,2024-02-14 11:00:00,LONG,TREND,51301.0,51391.0,True,True,True,True,TP3,0.09356542757451122,48.0,1.0,2024-02
2024-02-14 13:00:00,2024-02-14 14:00:00,LONG,TREND,51787.01,51877.01,True,True,True,True,TP3,0.092687336071343,48.00000000000001,1.0,2024-02
2024-02-14 14:00:00,2024-02-14 16:00:00,LONG,TREND,51909.45,51971.99,True,True,False,True,TRAILING_SL,0.08227403680832715,42.708000000000176,2.0,2024-02
2024-02-14 15:00:00,2024-02-14 16:00:00,LONG,TREND,51591.0,51681.0,True,True,True,True,TP3,0.09303948363086585,48.0,1.0,2024-02
2024-02-15 14:00:00,2024-02-15 15:00:00,LONG,TREND,52622.31,109758.046,False,False,False,False,SL,108.57606973164044,57135.236000000004,1.0,2024-02
2024-02-17 13:00:00,2024-02-17 14:00:00,SHORT,RANGE,51187.81,51137.81,True,True,True,True,TP3,0.05665411354773725,29.000000000000004,1.0,2024-02
2024-02-17 14:00:00,2024-02-17 15:00:00,SHORT,RANGE,50840.09,50790.09,True,True,True,True,TP3,0.057041598470813096,28.999999999999996,1.0,2024-02
2024-02-20 13:00:00,2024-02-20 14:00:00,LONG,RANGE,52841.13,83656.11447999999,False,False,False,False,SL,58.315339736300096,30814.484479999992,1.0,2024-02
2024-02-21 09:00:00,2024-02-21 10:00:00,SHORT,RANGE,51094.1,51044.1,True,True,True,True,TP3,0.05675802098481038,29.0,1.0,2024-02
2024-02-21 14:00:00,2024-02-21 16:00:00,SHORT,TREND,50928.99,50859.1,True,True,False,True,TRAILING_SL,0.08674430810428381,44.17799999999989,2.0,2024-02
2024-02-22 14:00:00,2024-02-22 15:00:00,LONG,RANGE,51375.0,86633.887,False,False,False,False,SL,68.62946374695863,35258.386999999995,1.0,2024-02
2024-02-23 15:00:00,2024-02-23 16:00:00,SHORT,RANGE,50910.11,50860.11,True,True,True,True,TP3,0.056963145434178006,29.0,1.0,2024-02
