entry_time,exit_time,direction,regime,entry_price,exit_price,tp1_hit,tp2_hit,tp3_hit,trailing_used,exit_type,pnl_pct,pnl_points,duration_hours,month
2024-01-11 14:00:00,2024-01-11 15:00:00,LONG,RANGE,48572.22,50420.958,False,False,False,False,TP1,3.8051338810538153,1848.2379999999976,1.0,2024-01
2024-01-12 14:00:00,2024-01-12 15:00:00,SHORT,RANGE,45441.02,45391.02,True,True,True,True,TP3,0.063818989978658,29.0,1.0,2024-01
2024-01-12 15:00:00,2024-01-12 16:00:00,SHORT,RANGE,44461.01,44411.01,True,True,True,True,TP3,0.0652256887551587,29.0,1.0,2024-01
2024-01-15 14:00:00,2024-01-15 16:00:00,SHORT,RANGE,42198.0,42178.32,True,False,False,True,TRAILING_SL,0.0446466657187547,18.84000000000015,2.0,2024-01
2024-01-18 14:00:00,2024-01-18 15:00:00,LONG,RANGE,42739.7,60446.87598,False,False,False,False,TP1,41.4291068491356,17706.675980000007,1.0,2024-01
2024-01-18 15:00:00,2024-01-18 16:00:00,SHORT,RANGE,42618.32,42568.32,True,True,True,True,TP3,0.0680458544588336,29.0,1.0,2024-01
2024-01-19 08:00:00,2024-01-19 10:00:00,SHORT,TREND,41288.99,41266.1,True,False,False,True,TRAILING_SL,0.0616265982771671,25.444999999999705,2.0,2024-01
2024-01-19 09:00:00,2024-01-19 11:00:00,SHORT,TREND,41397.37,41352.0,True,True,False,True,TRAILING_SL,0.0948707611135695,39.27400000000052,2.0,2024-01
2024-01-19 10:00:00,2024-01-19 11:00:00,SHORT,RANGE,41485.06,41435.06,True,True,True,True,TP3,0.0699046837584422,29.0,1.0,2024-01
2024-01-19 13:00:00,2024-01-19 14:00:00,SHORT,RANGE,41392.08,41342.08,True,True,True,True,TP3,0.0700617122889209,29.0,1.0,2024-01
2024-01-19 14:00:00,2024-01-19 15:00:00,SHORT,RANGE,40968.31,40918.31,True,True,True,True,TP3,0.0707864200402701,29.000000000000007,1.0,2024-01
2024-01-19 15:00:00,2024-01-19 16:00:00,SHORT,RANGE,40893.71,40843.71,True,True,True,True,TP3,0.0709155515603744,29.0,1.0,2024-01
2024-01-22 14:00:00,2024-01-22 15:00:00,SHORT,TREND,40693.75,40603.75,True,True,True,True,TP3,0.1179542313008754,48.00000000000001,1.0,2024-01
2024-01-23 09:00:00,2024-01-23 10:00:00,SHORT,TREND,38960.39,38870.39,True,True,True,True,TP3,0.123202052135515,48.0,1.0,2024-01
2024-01-23 10:00:00,2024-01-23 11:00:00,SHORT,TREND,38916.28,38826.28,True,True,True,True,TP3,0.1233416965855934,48.0,1.0,2024-01
2024-01-23 13:00:00,2024-01-23 14:00:00,SHORT,TREND,38863.16,38773.16,True,True,True,True,TP3,0.1235102858336789,48.0,1.0,2024-01
2024-01-23 14:00:00,2024-01-26 02:00:00,SHORT,TREND,38766.74,40145.31,False,False,False,False,TIMEOUT,-3.5592881939518253,-1379.82,60.0,2024-01
2024-01-26 10:00:00,2024-01-26 11:00:00,LONG,RANGE,40693.64,61926.9,False,False,False,False,TP1,52.177096961589086,21232.76,1.0,2024-01
2024-01-26 13:00:00,2024-01-26 14:00:00,LONG,RANGE,41022.65,41072.65,True,True,True,True,TP3,0.070692653936301,29.0,1.0,2024-01
