entry_time,exit_time,direction,regime,entry_price,exit_price,tp1_hit,tp2_hit,tp3_hit,trailing_used,exit_type,pnl_pct,duration_hours,month,asset,pnl_points
2025-04-11 09:00:00,2025-04-11 22:00:00.000000,LONG,RANGE,82491.22499999999,83457.0,True,False,False,True,TRAILING_SL,1.210005445010975,13.0,2025-04,BTC,
2025-04-12 13:00:00,2025-04-13 00:00:00.000000,LONG,RANGE,84500.46912,85045.95,True,False,False,True,TRAILING_SL,0.9473929595632506,11.0,2025-04,BTC,
2025-04-11 13:00:00,2025-04-13 02:00:00.000000,LONG,TREND,82972.135335,84808.5,True,False,False,True,TRAILING_SL,1.9811152857135093,37.0,2025-04,BTC,
2025-04-12 14:00:00,2025-04-14 14:00:00.000000,LONG,RANGE,84870.163875,85380.88820000002,False,False,False,False,TIMEOUT,0.5017713430508177,48.0,2025-04,BTC,
2025-04-12 15:00:00,2025-04-14 15:00:00.000000,LONG,RANGE,85050.90419999999,84059.10942000001,False,False,False,False,TIMEOUT,-1.2661190311013557,48.0,2025-04,BTC,
2025-04-14 14:00:00,2025-04-14 15:00:00.000000,LONG,RANGE,85466.3118,83926.48697234999,False,False,False,False,SL,-1.901674595779163,1.0,2025-04,BTC,
2025-04-13 13:00:00,2025-04-15 05:00:00.000000,SHORT,RANGE,83557.33043500001,85853.29146021,False,False,False,False,SL,-2.847767327243711,40.0,2025-04,BTC,
2025-04-17 13:00:00,2025-04-17 17:00:00.000000,SHORT,RANGE,84432.90243,85180.87501661999,False,False,False,False,SL,-0.9858780938391908,4.0,2025-04,BTC,
2025-04-17 14:00:00,2025-04-17 17:00:00.000000,SHORT,RANGE,84045.03646,85180.87501662,False,False,False,False,SL,-1.4514641726172457,3.0,2025-04,BTC,
2025-04-16 14:00:00,2025-04-18 14:00:00.000000,LONG,RANGE,84647.61265499999,84540.83843500001,False,False,False,False,TIMEOUT,-0.2261396708672214,48.0,2025-04,BTC,
2025-04-19 13:00:00,2025-04-20 10:00:00.000000,LONG,RANGE,85515.27626999999,84261.76586802,False,False,False,False,SL,-1.565832137432667,21.0,2025-04,BTC,
2025-04-20 10:00:00,2025-04-21 00:00:00.000000,SHORT,RANGE,84141.937985,85448.65581924001,False,False,False,False,SL,-1.652992319327092,14.0,2025-04,BTC,
2025-04-20 15:00:00,2025-04-21 00:00:00.000000,SHORT,RANGE,84302.48767,85323.45842925,False,False,False,False,SL,-1.3110802272485191,9.0,2025-04,BTC,
2025-04-21 14:00:00,2025-04-21 17:00:00.000000,LONG,TREND,88252.47418499998,86514.23692071,False,False,False,False,SL,-2.069618733460313,3.0,2025-04,BTC,
2025-04-21 08:00:00,2025-04-22 21:00:00.000000,LONG,TREND,87613.06464,92479.68,True,True,False,True,TRAILING_SL,3.1698337129106973,37.0,2025-04,BTC,
2025-04-21 09:00:00,2025-04-22 21:00:00.000000,LONG,TREND,87559.80802499999,92479.68,True,True,False,True,TRAILING_SL,3.182674043359092,36.0,2025-04,BTC,
2025-04-21 10:00:00,2025-04-22 21:00:00.000000,LONG,TREND,87391.503915,92479.68,True,True,False,True,TRAILING_SL,3.2233555493515658,35.0,2025-04,BTC,
2025-04-22 08:00:00,2025-04-22 21:00:00.000000,LONG,TREND,88458.537165,92479.68,True,False,False,True,TRAILING_SL,3.1473969774276487,13.0,2025-04,BTC,
2025-04-22 09:00:00,2025-04-22 21:00:00.000000,LONG,TREND,88618.62716999999,92479.68,True,False,False,True,TRAILING_SL,3.052965720639765,12.0,2025-04,BTC,
2025-04-23 08:00:00,2025-04-26 08:00:00.000000,LONG,TREND,94332.86286,94270.88098,False,False,False,False,TIMEOUT,-0.1657055008411859,72.0,2025-04,BTC,
2025-04-23 10:00:00,2025-04-26 08:00:00.000000,LONG,TREND,93792.062595,94321.6694,True,False,False,True,TRAILING_SL,1.1568302901903773,70.0,2025-04,BTC,
2025-04-25 14:00:00,2025-04-28 01:00:00.000000,LONG,TREND,95415.684,92873.94664644,False,False,False,False,SL,-2.7638569750859885,59.0,2025-04,BTC,
2025-05-01 13:00:00,2025-05-01 14:00:00.000000,SHORT,RANGE,95761.61524,96607.77830682,False,False,False,False,SL,-0.9836140291695225,1.0,2025-05,BTC,
2025-05-01 10:00:00,2025-05-02 19:00:00.000000,LONG,RANGE,96217.094505,96916.7232,True,False,False,True,TRAILING_SL,0.9881927727535452,33.0,2025-05,BTC,
2025-05-02 14:00:00,2025-05-03 06:00:00.000000,LONG,RANGE,97797.2742,96205.37865,False,False,False,False,SL,-1.727750428651504,16.0,2025-05,BTC,
2025-05-01 14:00:00,2025-05-03 14:00:00.000000,LONG,RANGE,96876.403995,96332.759525,False,False,False,False,TIMEOUT,-0.6611732553863766,48.0,2025-05,BTC,
2025-05-01 15:00:00,2025-05-03 15:00:00.000000,LONG,RANGE,96902.72715,96370.47066,False,False,False,False,TIMEOUT,-0.6492688448036106,48.0,2025-05,BTC,
2025-05-03 10:00:00,2025-05-05 01:00:00.000000,SHORT,RANGE,95848.55175,94648.1908,True,False,False,True,TRAILING_SL,1.251550840992822,39.0,2025-05,BTC,
2025-05-06 10:00:00,2025-05-06 18:00:00.000000,SHORT,RANGE,93895.858585,95069.28555801,False,False,False,False,SL,-1.3497111062121414,8.0,2025-05,BTC,
2025-05-05 08:00:00,2025-05-06 22:00:00.000000,SHORT,RANGE,94511.910405,95833.92002951998,False,False,False,False,SL,-1.4987756874820757,38.0,2025-05,BTC,
2025-05-08 08:00:00,2025-05-08 21:00:00.000000,LONG,TREND,99716.49333,102583.5736,True,False,False,True,TRAILING_SL,2.3121158718857733,13.0,2025-05,BTC,
2025-05-08 09:00:00,2025-05-08 21:00:00.000000,LONG,TREND,99840.865485,102583.5736,True,False,False,True,TRAILING_SL,2.2480398334522893,12.0,2025-05,BTC,
2025-05-08 10:00:00,2025-05-08 21:00:00.000000,LONG,TREND,99830.560335,102583.5736,True,False,False,True,TRAILING_SL,2.253342939357329,11.0,2025-05,BTC,
2025-05-08 15:00:00,2025-05-08 21:00:00.000000,LONG,TREND,100808.45904,102583.5736,True,False,False,True,TRAILING_SL,1.7549392889765565,6.0,2025-05,BTC,
2025-05-11 13:00:00,2025-05-12 01:00:00.000000,SHORT,RANGE,103908.010005,105045.227112,False,False,False,False,SL,-1.1944460460221182,12.0,2025-05,BTC,
2025-05-09 13:00:00,2025-05-12 08:00:00.000000,LONG,TREND,103685.31675,104232.15825,True,False,False,True,TRAILING_SL,1.1382024783935971,67.0,2025-05,BTC,
2025-05-15 09:00:00,2025-05-15 17:00:00.000000,SHORT,RANGE,101772.478305,104022.20589849002,False,False,False,False,SL,-2.310546142688836,8.0,2025-05,BTC,
2025-05-16 13:00:00,2025-05-17 01:00:00.000000,LONG,RANGE,104059.98399,102945.73616451,False,False,False,False,SL,-1.1707745501835445,12.0,2025-05,BTC,
2025-05-16 15:00:00,2025-05-17 01:00:00.000000,LONG,RANGE,104235.421665,102945.73616451,False,False,False,False,SL,-1.3372814153665458,10.0,2025-05,BTC,
2025-05-17 09:00:00,2025-05-18 07:00:00.000000,SHORT,RANGE,102845.141705,103865.32108014,False,False,False,False,SL,-1.0919567985683596,22.0,2025-05,BTC,
2025-05-18 13:00:00,2025-05-19 00:00:00.000000,LONG,RANGE,104792.37,106037.5338,True,False,False,True,TRAILING_SL,1.2187349528524778,11.0,2025-05,BTC,
2025-05-18 14:00:00,2025-05-19 01:00:00.000000,LONG,RANGE,105323.605485,106037.5338,True,False,False,True,TRAILING_SL,0.9635463233407948,11.0,2025-05,BTC,
2025-05-18 15:00:00,2025-05-19 04:00:00.000000,LONG,RANGE,105570.759,103199.87412998998,False,False,False,False,SL,-2.345777990485042,13.0,2025-05,BTC,
2025-05-19 15:00:00,2025-05-20 01:00:00.000000,LONG,RANGE,104838.803205,105721.6842,True,False,False,True,TRAILING_SL,1.0456909450554834,10.0,2025-05,BTC,
2025-05-21 14:00:00,2025-05-22 00:00:00.000000,LONG,RANGE,109054.489995,109689.4062,True,False,False,True,TRAILING_SL,0.915725442095092,10.0,2025-05,BTC,
2025-05-21 15:00:00,2025-05-23 11:00:00.000000,LONG,TREND,109027.836675,110300.3,True,False,False,True,TRAILING_SL,1.4580497446368197,44.0,2025-05,BTC,
2025-05-22 08:00:00,2025-05-25 08:00:00.000000,LONG,TREND,110464.294545,107055.85529500002,False,False,False,False,TIMEOUT,-3.1855574319641184,72.0,2025-05,BTC,
2025-05-25 08:00:00,2025-05-25 22:00:00.000000,SHORT,RANGE,107055.85529500002,108981.30846681002,False,False,False,False,SL,-1.8985500807071984,14.0,2025-05,BTC,
2025-05-27 15:00:00,2025-05-28 10:00:00.000000,LONG,RANGE,110195.180055,108387.06644999998,False,False,False,False,SL,-1.7408282141719362,19.0,2025-05,BTC,
2025-05-28 13:00:00,2025-05-30 00:00:00.000000,SHORT,RANGE,108014.415775,105646.505,True,False,False,True,TRAILING_SL,1.7214836804989475,35.0,2025-05,BTC,
2025-05-28 14:00:00,2025-05-30 00:00:00.000000,SHORT,RANGE,107468.95864,105646.505,True,False,False,True,TRAILING_SL,1.4732726920698034,34.0,2025-05,BTC,
2025-05-28 15:00:00,2025-05-30 00:00:00.000000,SHORT,RANGE,107053.756345,105646.505,True,False,False,True,TRAILING_SL,1.2826388798702593,33.0,2025-05,BTC,
2025-05-29 15:00:00,2025-05-30 00:00:00.000000,SHORT,RANGE,106966.380055,105646.505,True,False,False,True,TRAILING_SL,1.2423328957058035,9.0,2025-05,BTC,
2025-05-30 09:00:00,2025-05-30 18:00:00.000000,SHORT,RANGE,105570.22848,104743.7771,True,False,False,True,TRAILING_SL,1.0167975591339804,9.0,2025-05,BTC,
2025-05-30 08:00:00,2025-05-31 13:00:00.000000,SHORT,RANGE,105124.741335,104099.2355,True,False,False,True,TRAILING_SL,1.1131316508021325,29.0,2025-05,BTC,
2025-05-30 10:00:00,2025-05-31 15:00:00.000000,SHORT,TREND,105872.09747,104614.57825,True,False,False,True,TRAILING_SL,1.4693860427112828,29.0,2025-05,BTC,
2025-05-30 13:00:00,2025-05-31 15:00:00.000000,SHORT,TREND,105442.842205,104614.57825,True,False,False,True,TRAILING_SL,1.2682549455607997,26.0,2025-05,BTC,
2025-05-30 14:00:00,2025-05-31 15:00:00.000000,SHORT,TREND,105293.656835,104614.57825,True,False,False,True,TRAILING_SL,1.197968895758917,25.0,2025-05,BTC,
2025-06-01 09:00:00,2025-06-01 16:00:00.000000,SHORT,RANGE,103882.37283,104997.15516,False,False,False,False,SL,-1.1731198177618556,7.0,2025-06,BTC,
2025-05-31 14:00:00,2025-06-02 14:00:00.000000,LONG,RANGE,104626.20696,104124.53169,False,False,False,False,TIMEOUT,-0.5794929344918235,48.0,2025-06,BTC,
2025-06-03 14:00:00,2025-06-04 14:00:00.000000,LONG,RANGE,106603.28500499998,104715.0863775,False,False,False,False,SL,-1.871238688762202,24.0,2025-06,BTC,
2025-06-08 09:00:00,2025-06-08 13:00:00.000000,SHORT,RANGE,105087.439995,105979.14495948,False,False,False,False,SL,-0.9485361947369028,4.0,2025-06,BTC,
2025-06-08 13:00:00,2025-06-09 21:00:00.000000,LONG,RANGE,105680.71395,109424.8683,True,True,False,True,TRAILING_SL,2.067828549492285,32.0,2025-06,BTC,
2025-06-08 14:00:00,2025-06-09 21:00:00.000000,LONG,RANGE,105882.57483,109424.8683,True,True,False,True,TRAILING_SL,2.028348475492746,31.0,2025-06,BTC,
2025-06-08 15:00:00,2025-06-09 21:00:00.000000,LONG,RANGE,106037.51226,109424.8683,True,True,False,True,TRAILING_SL,1.9981476821135389,30.0,2025-06,BTC,
2025-06-09 08:00:00,2025-06-09 21:00:00.000000,LONG,RANGE,105979.353195,109424.8683,True,True,False,True,TRAILING_SL,2.009473840989161,13.0,2025-06,BTC,
2025-06-09 09:00:00,2025-06-09 21:00:00.000000,LONG,RANGE,106665.82626,109424.8683,True,False,False,True,TRAILING_SL,1.917936146006026,12.0,2025-06,BTC,
2025-06-10 14:00:00,2025-06-10 19:00:00.000000,SHORT,TREND,108565.699995,110065.55131419,False,False,False,False,SL,-1.481514897669406,5.0,2025-06,BTC,
2025-06-12 08:00:00,2025-06-13 00:00:00.000000,SHORT,RANGE,107677.804165,104246.0087,True,False,False,True,TRAILING_SL,2.218923220829855,16.0,2025-06,BTC,
2025-06-12 09:00:00,2025-06-13 00:00:00.000000,SHORT,RANGE,107453.596325,104246.0087,True,False,False,True,TRAILING_SL,2.1179204962430846,15.0,2025-06,BTC,
2025-06-12 14:00:00,2025-06-13 00:00:00.000000,SHORT,RANGE,107558.883655,104246.0087,True,False,False,True,TRAILING_SL,2.165403513881864,10.0,2025-06,BTC,
2025-06-12 10:00:00,2025-06-13 01:00:00.000000,SHORT,RANGE,107269.49842,103690.9531,True,True,False,True,TRAILING_SL,2.027956498158256,15.0,2025-06,BTC,
2025-06-12 13:00:00,2025-06-13 01:00:00.000000,SHORT,RANGE,107017.2646,103690.9531,True,True,False,True,TRAILING_SL,1.9823901647776825,12.0,2025-06,BTC,
2025-06-16 08:00:00,2025-06-16 22:00:00.000000,LONG,RANGE,107233.59,107862.8562,True,False,False,True,TRAILING_SL,0.918034089446698,14.0,2025-06,BTC,
2025-06-16 09:00:00,2025-06-16 22:00:00.000000,LONG,RANGE,106999.33293,107862.8562,True,False,False,True,TRAILING_SL,1.0281430623812595,13.0,2025-06,BTC,
2025-06-16 10:00:00,2025-06-16 22:00:00.000000,LONG,RANGE,106887.73716,107862.8562,True,False,False,True,TRAILING_SL,1.0807666800041116,12.0,2025-06,BTC,
2025-06-16 13:00:00,2025-06-16 22:00:00.000000,LONG,RANGE,107213.64003,107862.8562,True,False,False,True,TRAILING_SL,0.9273925255771308,9.0,2025-06,BTC,
2025-06-16 14:00:00,2025-06-17 15:00:00.000000,LONG,RANGE,107587.26675,104442.230487735,False,False,False,False,SL,-3.023242087349523,25.0,2025-06,BTC,
2025-06-17 14:00:00,2025-06-19 14:00:00.000000,SHORT,RANGE,104794.906335,104200.6743,False,False,False,False,TIMEOUT,0.4670428609386935,48.0,2025-06,BTC,
2025-06-17 15:00:00,2025-06-19 15:00:00.000000,SHORT,RANGE,104189.50918500002,104148.978465,False,False,False,False,TIMEOUT,-0.0610990393206887,48.0,2025-06,BTC,
2025-06-22 13:00:00,2025-06-22 16:00:00.000000,SHORT,RANGE,100815.22717,99660.3966,True,False,False,True,TRAILING_SL,1.198121103151999,3.0,2025-06,BTC,
2025-06-22 09:00:00,2025-06-22 17:00:00.000000,SHORT,TREND,102148.890005,100153.7649,True,False,False,True,TRAILING_SL,1.852076987230292,8.0,2025-06,BTC,
2025-06-23 14:00:00,2025-06-23 17:00:00.000000,SHORT,RANGE,101573.577805,100609.4633,True,False,False,True,TRAILING_SL,1.0999642218402064,3.0,2025-06,BTC,
2025-06-22 14:00:00,2025-06-23 18:00:00.000000,SHORT,TREND,99578.46586,103100.78675853,False,False,False,False,SL,-3.6372315370695953,28.0,2025-06,BTC,
2025-06-22 15:00:00,2025-06-23 18:00:00.000000,SHORT,TREND,98856.756895,103100.78675853,False,False,False,False,SL,-4.393110553927805,27.0,2025-06,BTC,
2025-06-26 14:00:00,2025-06-26 15:00:00.000000,LONG,RANGE,107490.3183,106657.30672236,False,False,False,False,SL,-0.8749642859137439,1.0,2025-06,BTC,
2025-06-25 10:00:00,2025-06-27 10:00:00.000000,LONG,RANGE,107180.053245,106941.82234,False,False,False,False,TIMEOUT,-0.3222716800255956,48.0,2025-06,BTC,
2025-06-25 13:00:00,2025-06-27 13:00:00.000000,LONG,RANGE,107977.171605,106767.57950500002,False,False,False,False,TIMEOUT,-1.2202294726008256,48.0,2025-06,BTC,
2025-06-28 15:00:00,2025-06-30 14:00:00.000000,LONG,RANGE,107503.00464,106923.41669085,False,False,False,False,SL,-0.6391365116639303,47.0,2025-06,BTC,
2025-07-01 13:00:00,2025-07-01 14:00:00.000000,LONG,RANGE,106860.82371,106142.30090814,False,False,False,False,SL,-0.772391225253815,1.0,2025-07,BTC,
2025-07-01 14:00:00,2025-07-02 08:00:00.000000,SHORT,RANGE,105872.0375,107363.80746189,False,False,False,False,SL,-1.5090311257965616,18.0,2025-07,BTC,
2025-07-01 15:00:00,2025-07-02 16:00:00.000000,SHORT,RANGE,105902.20241,108844.330600005,False,False,False,False,SL,-2.8781558107871734,25.0,2025-07,BTC,
2025-07-03 09:00:00,2025-07-04 13:00:00.000000,LONG,RANGE,109997.1711,108367.49586959998,False,False,False,False,SL,-1.5815610384365706,28.0,2025-07,BTC,
2025-07-03 13:00:00,2025-07-04 13:00:00.000000,LONG,RANGE,110310.757815,108403.18222386,False,False,False,False,SL,-1.8292743055388687,24.0,2025-07,BTC,
2025-07-04 13:00:00,2025-07-06 13:00:00.000000,SHORT,RANGE,107916.244885,108826.556085,False,False,False,False,TIMEOUT,-0.943534910772745,48.0,2025-07,BTC,
2025-07-04 15:00:00,2025-07-06 15:00:00.000000,SHORT,RANGE,107519.503355,108960.442995,False,False,False,False,TIMEOUT,-1.440165825768766,48.0,2025-07,BTC,
2025-07-06 13:00:00,2025-07-07 18:00:00.000000,LONG,RANGE,108826.556085,107638.20218499,False,False,False,False,SL,-1.1919705104715657,29.0,2025-07,BTC,
2025-07-07 10:00:00,2025-07-09 10:00:00.000000,SHORT,RANGE,108609.80793,108954.45,False,False,False,False,TIMEOUT,-0.4173213143163939,48.0,2025-07,BTC,
2025-07-12 15:00:00,2025-07-13 12:00:00.000000,SHORT,RANGE,117041.459995,118377.1818,False,False,False,False,SL,-1.2412381604408007,21.0,2025-07,BTC,
2025-07-13 13:00:00,2025-07-14 05:00:00.000000,LONG,RANGE,118669.31500499998,121439.34,True,False,False,True,TRAILING_SL,1.7917443159256443,16.0,2025-07,BTC,
2025-07-11 08:00:00,2025-07-14 08:00:00.000000,LONG,TREND,118023.74237999998,122516.711,True,True,False,True,TIMEOUT,2.820266913029091,72.0,2025-07,BTC,
2025-07-11 09:00:00,2025-07-14 09:00:00.000000,LONG,TREND,118529.57517,121912.75313,True,False,False,True,TIMEOUT,2.3016450628029914,72.0,2025-07,BTC,
2025-07-13 14:00:00,2025-07-14 11:00:00.000000,LONG,TREND,118826.32347,121369.73,True,False,False,True,TRAILING_SL,1.9447201564967809,21.0,2025-07,BTC,
2025-07-13 15:00:00,2025-07-14 11:00:00.000000,LONG,TREND,118731.57612,121369.73,True,False,False,True,TRAILING_SL,1.9854739995928576,20.0,2025-07,BTC,
2025-07-15 14:00:00,2025-07-16 08:00:00.000000,SHORT,RANGE,115950.185905,118668.32757429,False,False,False,False,SL,-2.444232264980597,18.0,2025-07,BTC,
2025-07-15 08:00:00,2025-07-17 08:00:00.000000,SHORT,RANGE,116719.081265,118390.095465,False,False,False,False,TIMEOUT,-1.531654689095869,48.0,2025-07,BTC,
2025-07-15 09:00:00,2025-07-17 09:00:00.000000,SHORT,RANGE,116721.600005,118828.72467,False,False,False,False,TIMEOUT,-1.9052568375602443,48.0,2025-07,BTC,
2025-07-20 09:00:00,2025-07-20 14:00:00.000000,SHORT,RANGE,117854.153445,118432.40445486,False,False,False,False,SL,-0.5906496656733109,5.0,2025-07,BTC,
2025-07-20 13:00:00,2025-07-20 22:00:00.000000,LONG,RANGE,118476.558675,117530.2219431,False,False,False,False,SL,-0.8987544054988524,9.0,2025-07,BTC,
2025-07-20 15:00:00,2025-07-20 22:00:00.000000,LONG,RANGE,118730.445555,117218.64269133,False,False,False,False,SL,-1.3733068225282494,7.0,2025-07,BTC,
2025-07-22 13:00:00,2025-07-22 18:00:00.000000,SHORT,RANGE,118088.74609000002,119598.75019026,False,False,False,False,SL,-1.3787027979018065,5.0,2025-07,BTC,
2025-07-24 14:00:00,2025-07-25 02:00:00.000000,LONG,RANGE,119116.638555,116927.3282469,False,False,False,False,SL,-1.937955078869293,12.0,2025-07,BTC,
2025-07-26 10:00:00,2025-07-28 10:00:00.000000,LONG,RANGE,118030.915965,118705.147735,False,False,False,False,TIMEOUT,0.4712331930050807,48.0,2025-07,BTC,
2025-07-27 14:00:00,2025-07-28 17:00:00.000000,LONG,RANGE,118481.37108,117683.07217002,False,False,False,False,SL,-0.7737758878912556,27.0,2025-07,BTC,
2025-07-30 14:00:00,2025-07-30 18:00:00.000000,LONG,RANGE,118773.707175,117182.68438116,False,False,False,False,SL,-1.4395412433290549,4.0,2025-07,BTC,
2025-07-29 14:00:00,2025-07-30 20:00:00.000000,SHORT,RANGE,117764.758165,116954.1923,True,False,False,True,TRAILING_SL,0.9695211934920878,30.0,2025-07,BTC,
2025-07-29 15:00:00,2025-07-31 15:00:00.000000,SHORT,RANGE,117341.309995,118365.33309,False,False,False,False,TIMEOUT,-0.9726876281197276,48.0,2025-07,BTC,
2025-07-31 15:00:00,2025-07-31 18:00:00.000000,LONG,RANGE,118365.33309,117630.52116765,False,False,False,False,SL,-0.7207999446858957,3.0,2025-07,BTC,
2025-08-01 08:00:00,2025-08-03 03:00:00.000000,SHORT,TREND,114558.682005,113598.8,True,False,False,True,TRAILING_SL,1.2944477341220364,43.0,2025-08,BTC,
2025-08-01 09:00:00,2025-08-03 03:00:00.000000,SHORT,TREND,114881.200665,113598.8,True,False,False,True,TRAILING_SL,1.4336420883385312,42.0,2025-08,BTC,
2025-08-01 10:00:00,2025-08-03 03:00:00.000000,SHORT,TREND,114705.19871,113598.8,True,False,False,True,TRAILING_SL,1.3577792351361726,41.0,2025-08,BTC,
2025-08-01 13:00:00,2025-08-03 03:00:00.000000,SHORT,TREND,114294.873975,113598.8,True,False,False,True,TRAILING_SL,1.1800079585775136,38.0,2025-08,BTC,
2025-08-01 14:00:00,2025-08-03 03:00:00.000000,SHORT,TREND,115561.9901,113598.8,True,False,False,True,TRAILING_SL,1.7249099566393749,37.0,2025-08,BTC,
2025-08-05 14:00:00,2025-08-06 15:00:00.000000,SHORT,RANGE,112980.60144,115269.25999827,False,False,False,False,SL,-2.12570930681885,25.0,2025-08,BTC,
2025-08-06 14:00:00,2025-08-08 06:00:00.000000,LONG,RANGE,115245.55398,116453.7,True,False,False,True,TRAILING_SL,1.1487866610258397,40.0,2025-08,BTC,
2025-08-06 15:00:00,2025-08-08 06:00:00.000000,LONG,RANGE,115471.576935,116453.7,True,False,False,True,TRAILING_SL,1.049891152532433,39.0,2025-08,BTC,
2025-08-08 13:00:00,2025-08-08 15:00:00.000000,LONG,RANGE,116976.428985,116142.48806292,False,False,False,False,SL,-0.8129136436426332,2.0,2025-08,BTC,
2025-08-07 10:00:00,2025-08-09 10:00:00.000000,LONG,RANGE,116405.39361,117365.44792,False,False,False,False,TIMEOUT,0.7247507097622423,48.0,2025-08,BTC,
2025-08-07 13:00:00,2025-08-09 13:00:00.000000,LONG,RANGE,116698.32,116909.83584,False,False,False,False,TIMEOUT,0.081250115682918,48.0,2025-08,BTC,
2025-08-07 14:00:00,2025-08-09 14:00:00.000000,LONG,RANGE,116421.34158,116914.383565,False,False,False,False,TIMEOUT,0.3234979414501981,48.0,2025-08,BTC,
2025-08-09 09:00:00,2025-08-11 02:00:00.000000,LONG,RANGE,117569.625435,120675.6936,True,False,False,True,TRAILING_SL,1.9455733969638227,41.0,2025-08,BTC,
2025-08-10 10:00:00,2025-08-11 02:00:00.000000,LONG,RANGE,118079.01,120675.6936,True,False,False,True,TRAILING_SL,1.72417842613391,16.0,2025-08,BTC,
2025-08-10 08:00:00,2025-08-11 09:00:00.000000,LONG,RANGE,118368.004425,121111.8084,True,True,False,True,TRAILING_SL,1.8228556826891087,25.0,2025-08,BTC,
2025-08-10 09:00:00,2025-08-11 09:00:00.000000,LONG,RANGE,118352.22654,121111.8084,True,True,False,True,TRAILING_SL,1.8255837464238296,24.0,2025-08,BTC,
2025-08-10 13:00:00,2025-08-11 09:00:00.000000,LONG,RANGE,118511.226,121111.8084,True,True,False,True,TRAILING_SL,1.7981252842705384,20.0,2025-08,BTC,
2025-08-12 15:00:00,2025-08-13 14:00:00.000000,LONG,RANGE,119992.9665,120978.0,True,False,False,True,TRAILING_SL,1.035079682775094,23.0,2025-08,BTC,
2025-08-13 08:00:00,2025-08-13 14:00:00.000000,LONG,RANGE,120104.512245,120978.0,True,False,False,True,TRAILING_SL,0.988261527334701,6.0,2025-08,BTC,
2025-08-13 10:00:00,2025-08-14 04:00:00.000000,LONG,RANGE,120556.248,123229.26,True,True,False,True,TRAILING_SL,1.8026964483333907,18.0,2025-08,BTC,
2025-08-13 13:00:00,2025-08-14 04:00:00.000000,LONG,RANGE,121828.853985,123229.26,True,False,False,True,TRAILING_SL,1.199368161900061,15.0,2025-08,BTC,
2025-08-15 13:00:00,2025-08-17 13:00:00.000000,SHORT,RANGE,117711.59476,118489.204995,False,False,False,False,TIMEOUT,-0.7606063205459417,48.0,2025-08,BTC,
2025-08-17 13:00:00,2025-08-17 18:00:00.000000,LONG,RANGE,118489.204995,117329.55359907,False,False,False,False,SL,-1.0786979294687151,5.0,2025-08,BTC,
2025-08-17 08:00:00,2025-08-18 01:00:00.000000,LONG,RANGE,118425.24303,116996.33451279,False,False,False,False,SL,-1.306591163041152,17.0,2025-08,BTC,
2025-08-18 08:00:00,2025-08-20 15:00:00.000000,SHORT,TREND,115077.862285,114254.50014999998,True,False,False,True,TRAILING_SL,1.2332413234184447,55.0,2025-08,BTC,
2025-08-18 09:00:00,2025-08-20 15:00:00.000000,SHORT,TREND,114980.94077000002,114254.50014999998,True,False,False,True,TRAILING_SL,1.191396102056237,54.0,2025-08,BTC,
2025-08-18 10:00:00,2025-08-20 15:00:00.000000,SHORT,TREND,115001.05071,114254.50014999998,True,False,False,True,TRAILING_SL,1.2000842344008809,53.0,2025-08,BTC,
2025-08-18 14:00:00,2025-08-20 15:00:00.000000,SHORT,TREND,115575.913135,114254.50014999998,True,False,False,True,TRAILING_SL,1.4471645229774337,49.0,2025-08,BTC,
2025-08-18 13:00:00,2025-08-21 13:00:00.000000,SHORT,TREND,114781.71043500002,113543.72349,False,False,False,False,TIMEOUT,0.9785576729152232,72.0,2025-08,BTC,
2025-08-21 15:00:00,2025-08-22 14:00:00.000000,SHORT,RANGE,112735.68396,114181.73223417,False,False,False,False,SL,-1.3826890505077851,23.0,2025-08,BTC,
2025-08-22 14:00:00,2025-08-24 14:00:00.000000,LONG,RANGE,115866.134115,114456.792975,False,False,False,False,TIMEOUT,-1.316352949690359,48.0,2025-08,BTC,
2025-08-22 15:00:00,2025-08-24 15:00:00.000000,LONG,RANGE,116428.935375,114342.8,False,False,False,False,TIMEOUT,-1.8917671138028165,48.0,2025-08,BTC,
2025-08-24 13:00:00,2025-08-24 20:00:00.000000,SHORT,RANGE,114497.7225,111786.8,True,True,False,True,TRAILING_SL,1.834282999750284,7.0,2025-08,BTC,
2025-08-24 14:00:00,2025-08-24 20:00:00.000000,SHORT,RANGE,114456.792975,111786.8,True,True,False,True,TRAILING_SL,1.8273003733943012,6.0,2025-08,BTC,
2025-08-24 15:00:00,2025-08-24 20:00:00.000000,SHORT,RANGE,114342.8,111786.8,True,True,False,True,TRAILING_SL,1.807826685195753,5.0,2025-08,BTC,
2025-08-25 08:00:00,2025-08-25 22:00:00.000000,SHORT,RANGE,111358.59285000002,110366.841,True,False,False,True,TRAILING_SL,1.0706715077135571,14.0,2025-08,BTC,
2025-08-25 09:00:00,2025-08-25 22:00:00.000000,SHORT,RANGE,111744.109995,110366.841,True,False,False,True,TRAILING_SL,1.2416352194700215,13.0,2025-08,BTC,
2025-08-25 13:00:00,2025-08-25 22:00:00.000000,SHORT,RANGE,111435.944155,110366.841,True,False,False,True,TRAILING_SL,1.105069035486864,9.0,2025-08,BTC,
2025-08-25 14:00:00,2025-08-25 22:00:00.000000,SHORT,RANGE,112203.87,110366.841,True,True,False,True,TRAILING_SL,1.688194855511672,8.0,2025-08,BTC,
