entry_time,exit_time,direction,regime,entry_price,exit_price,tp1_hit,tp2_hit,tp3_hit,trailing_used,exit_type,pnl_pct,pnl_points,duration_hours,month,exit_month
2024-01-25 10:00:00,2024-01-25 11:00:00,LONG,RANGE,2238.98,2410.172,False,False,False,False,SL,7.623650054935729,170.692,1.0,2024-01,2024-01
2024-01-26 10:00:00,2024-01-26 11:00:00,LONG,RANGE,2238.6,2326.9986799999997,False,False,False,False,SL,3.9265022782095858,87.89867999999979,1.0,2024-01,2024-01
2024-01-30 08:00:00,2024-01-30 13:00:00,LONG,RANGE,2309.32,2317.85,True,False,False,True,TRAILING_SL,0.574411515078026,13.264999999999871,5.0,2024-01,2024-01
2024-01-30 10:00:00,2024-01-30 16:00:00,LONG,RANGE,2315.96,2354.48,True,False,False,True,TRAILING_SL,1.2202283286412543,28.25999999999999,6.0,2024-01,2024-01
2024-01-30 14:00:00,2024-01-30 16:00:00,LONG,RANGE,2314.29,2354.48,True,False,False,True,TRAILING_SL,1.2571890298968593,29.095000000000027,2.0,2024-01,2024-01
2024-01-30 15:00:00,2024-01-30 17:00:00,LONG,RANGE,2341.91,2364.79,True,False,False,True,TRAILING_SL,0.8727918664679708,20.440000000000055,2.0,2024-01,2024-01
2024-02-01 14:00:00,2024-02-01 15:00:00,LONG,RANGE,2298.12,3014.9699800000003,False,False,False,False,SL,31.171130315214196,716.3499800000004,1.0,2024-02,2024-02
2024-02-05 08:00:00,2024-02-06 11:00:00,LONG,RANGE,2323.41,2329.0,True,False,False,True,TRAILING_SL,0.4934019393908124,11.463750000000072,27.0,2024-02,2024-02
2024-02-05 13:00:00,2024-02-06 17:00:00,LONG,RANGE,2331.45,2350.42,True,False,False,True,TRAILING_SL,0.7781101889382199,18.141250000000127,28.0,2024-02,2024-02
2024-02-06 08:00:00,2024-02-06 17:00:00,LONG,RANGE,2337.7,2350.42,True,False,False,True,TRAILING_SL,0.6570560807631488,15.360000000000129,9.0,2024-02,2024-02
2024-02-06 09:00:00,2024-02-06 17:00:00,LONG,RANGE,2335.45,2350.42,True,False,False,True,TRAILING_SL,0.7058596844291306,16.48500000000013,8.0,2024-02,2024-02
2024-02-06 13:00:00,2024-02-06 17:00:00,LONG,RANGE,2338.62,2350.42,True,False,False,True,TRAILING_SL,0.6371278788345303,14.900000000000091,4.0,2024-02,2024-02
2024-02-06 14:00:00,2024-02-06 17:00:00,LONG,RANGE,2339.47,2350.42,True,False,False,True,TRAILING_SL,0.618729883264164,14.475000000000138,3.0,2024-02,2024-02
2024-02-07 08:00:00,2024-02-07 16:00:00,LONG,RANGE,2364.25,2385.0,True,False,False,True,TRAILING_SL,0.8194987839695465,19.375000000000004,8.0,2024-02,2024-02
2024-02-07 10:00:00,2024-02-07 16:00:00,LONG,RANGE,2356.73,2385.0,True,False,False,True,TRAILING_SL,0.9816567871584776,23.13499999999999,6.0,2024-02,2024-02
2024-02-07 09:00:00,2024-02-07 17:00:00,LONG,RANGE,2372.61,2409.34,True,False,False,True,TRAILING_SL,1.1533711819473074,27.36500000000001,8.0,2024-02,2024-02
2024-02-07 13:00:00,2024-02-07 17:00:00,LONG,RANGE,2373.83,2409.34,True,False,False,True,TRAILING_SL,1.1270815517539212,26.75500000000011,4.0,2024-02,2024-02
2024-02-07 14:00:00,2024-02-07 17:00:00,LONG,RANGE,2366.89,2409.34,True,False,False,True,TRAILING_SL,1.2769921711613188,30.22500000000014,3.0,2024-02,2024-02
2024-02-08 08:00:00,2024-02-08 17:00:00,LONG,RANGE,2425.4,2440.69,True,False,False,True,TRAILING_SL,0.6862785519914234,16.644999999999982,9.0,2024-02,2024-02
2024-02-08 09:00:00,2024-02-08 17:00:00,LONG,RANGE,2425.24,2440.69,True,False,False,True,TRAILING_SL,0.6896224703534553,16.725000000000136,8.0,2024-02,2024-02
2024-02-08 10:00:00,2024-02-08 17:00:00,LONG,RANGE,2423.99,2440.69,True,False,False,True,TRAILING_SL,0.7157620287212463,17.350000000000136,7.0,2024-02,2024-02
2024-02-08 13:00:00,2024-02-08 17:00:00,LONG,RANGE,2426.05,2440.69,True,False,False,True,TRAILING_SL,0.6726984192411507,16.319999999999936,4.0,2024-02,2024-02
2024-02-08 14:00:00,2024-02-09 04:00:00,LONG,RANGE,2439.0,2451.0,True,False,False,True,TRAILING_SL,0.6150061500615006,15.0,14.0,2024-02,2024-02
2024-02-09 08:00:00,2024-02-09 12:00:00,LONG,TREND,2477.01,2507.0,True,False,False,True,TRAILING_SL,1.1705645112454084,28.99499999999989,4.0,2024-02,2024-02
2024-02-09 09:00:00,2024-02-09 12:00:00,LONG,TREND,2467.89,2507.0,True,False,False,True,TRAILING_SL,1.3596635182281245,33.55500000000006,3.0,2024-02,2024-02
2024-02-09 10:00:00,2024-02-09 12:00:00,LONG,RANGE,2475.59,2510.0,True,False,False,True,TRAILING_SL,1.058535541022541,26.204999999999924,2.0,2024-02,2024-02
2024-02-13 09:00:00,2024-02-14 12:00:00,LONG,TREND,2678.39,2741.32,True,True,False,True,TRAILING_SL,1.5852247058867477,42.45850000000006,27.0,2024-02,2024-02
2024-02-13 10:00:00,2024-02-14 12:00:00,LONG,TREND,2669.22,2741.32,True,True,False,True,TRAILING_SL,1.6598481953529525,44.30500000000007,26.0,2024-02,2024-02
2024-02-14 13:00:00,2024-02-14 14:00:00,LONG,TREND,2765.92,4052.88,False,False,False,False,SL,46.5111066119049,1286.46,1.0,2024-02,2024-02
2024-02-14 15:00:00,2024-02-14 22:00:00,LONG,TREND,2750.4,2768.0,True,False,False,True,TRAILING_SL,0.8289703315881309,22.799999999999955,7.0,2024-02,2024-02
2024-02-14 14:00:00,2024-02-15 01:00:00,LONG,TREND,2759.67,2807.75,True,True,False,True,TRAILING_SL,1.4427812021002504,39.81599999999998,11.0,2024-02,2024-02
2024-02-15 08:00:00,2024-02-15 14:00:00,LONG,TREND,2782.13,2839.8,True,False,False,True,TRAILING_SL,1.5396476800149537,42.83500000000003,6.0,2024-02,2024-02
2024-02-15 09:00:00,2024-02-15 15:00:00,LONG,TREND,2790.86,2849.65,True,True,False,True,TRAILING_SL,1.5034075517940706,41.958,6.0,2024-02,2024-02
2024-02-15 10:00:00,2024-02-15 15:00:00,LONG,TREND,2800.8,2849.65,True,True,False,True,TRAILING_SL,1.4270922593544695,39.969999999999985,5.0,2024-02,2024-02
2024-02-15 13:00:00,2024-02-15 15:00:00,LONG,TREND,2811.52,2849.65,True,False,False,True,TRAILING_SL,1.176054234008652,33.065000000000055,2.0,2024-02,2024-02
2024-02-15 14:00:00,2024-02-15 15:00:00,LONG,TREND,2853.59,4228.528,False,False,False,False,SL,48.16522345536675,1374.438,1.0,2024-02,2024-02
2024-02-15 15:00:00,2024-02-16 02:00:00,LONG,TREND,2827.27,2839.4,True,False,False,True,TRAILING_SL,0.7096952183555181,20.065000000000055,11.0,2024-02,2024-02
2024-02-16 14:00:00,2024-02-16 16:00:00,SHORT,TREND,2796.6,2758.0,True,True,False,True,TRAILING_SL,1.35593220338983,37.91999999999998,2.0,2024-02,2024-02
2024-02-17 13:00:00,2024-02-17 15:00:00,SHORT,RANGE,2742.6,2734.01,True,False,False,True,TRAILING_SL,0.4847589878217693,13.294999999999845,2.0,2024-02,2024-02
2024-02-18 09:00:00,2024-02-18 10:00:00,LONG,TREND,2820.79,3668.151,False,False,False,False,SL,30.022121462427187,846.8609999999999,1.0,2024-02,2024-02
2024-02-18 14:00:00,2024-02-18 15:00:00,LONG,RANGE,2810.86,3673.64,False,False,False,False,SL,30.676732387952434,862.2799999999997,1.0,2024-02,2024-02
2024-02-19 08:00:00,2024-02-19 18:00:00,LONG,TREND,2907.7,2935.84,True,False,False,True,TRAILING_SL,0.9653678164872637,28.070000000000164,10.0,2024-02,2024-02
2024-02-19 10:00:00,2024-02-19 18:00:00,LONG,TREND,2912.0,2935.84,True,False,False,True,TRAILING_SL,0.8901098901098926,25.920000000000073,8.0,2024-02,2024-02
2024-02-20 14:00:00,2024-02-20 20:00:00,LONG,TREND,2940.01,2970.08,True,False,False,True,TRAILING_SL,0.9875816748922572,29.034999999999854,6.0,2024-02,2024-02
2024-02-25 13:00:00,2024-02-25 15:00:00,LONG,TREND,3039.0,3056.03,True,False,False,True,TRAILING_SL,0.7408687068114544,22.5150000000001,2.0,2024-02,2024-02
2024-02-25 15:00:00,2024-02-25 20:00:00,LONG,TREND,3044.62,3104.0,True,False,False,True,TRAILING_SL,1.4349902450880587,43.690000000000055,5.0,2024-02,2024-02
2024-02-25 14:00:00,2024-02-25 21:00:00,LONG,TREND,3068.6,3104.0,True,False,False,True,TRAILING_SL,1.0330443850615931,31.70000000000005,7.0,2024-02,2024-02
2024-02-26 10:00:00,2024-02-26 16:00:00,LONG,TREND,3057.26,3148.62,True,False,False,True,TRAILING_SL,1.9520747335849693,59.679999999999836,6.0,2024-02,2024-02
2024-02-26 13:00:00,2024-02-26 16:00:00,LONG,TREND,3062.09,3148.62,True,False,False,True,TRAILING_SL,1.870127919166317,57.26499999999988,3.0,2024-02,2024-02
2024-02-26 08:00:00,2024-02-26 17:00:00,LONG,TREND,3093.66,3148.62,True,True,False,True,TRAILING_SL,1.3314973203260867,41.192000000000014,9.0,2024-02,2024-02
2024-02-26 14:00:00,2024-02-26 17:00:00,LONG,TREND,3104.52,3148.62,True,True,False,True,TRAILING_SL,1.2568770695630882,39.01999999999999,3.0,2024-02,2024-02
2024-02-27 08:00:00,2024-02-27 10:00:00,LONG,TREND,3220.98,3251.0,True,False,False,True,TRAILING_SL,0.9006575638470278,29.009999999999994,2.0,2024-02,2024-02
2024-02-27 15:00:00,2024-02-27 23:00:00,LONG,TREND,3230.78,3250.34,True,False,False,True,TRAILING_SL,0.736045165563733,23.779999999999973,8.0,2024-02,2024-02
2024-02-27 09:00:00,2024-02-28 08:00:00,LONG,TREND,3259.44,3316.17,True,False,False,True,TRAILING_SL,1.2997631494980735,42.365,23.0,2024-02,2024-02
2024-02-27 10:00:00,2024-02-28 08:00:00,LONG,TREND,3261.2,3316.17,True,False,False,True,TRAILING_SL,1.2720777627867084,41.485000000000134,22.0,2024-02,2024-02
2024-02-27 13:00:00,2024-02-28 08:00:00,LONG,TREND,3268.47,3316.17,True,False,False,True,TRAILING_SL,1.158034187249696,37.850000000000136,19.0,2024-02,2024-02
2024-02-27 14:00:00,2024-02-28 08:00:00,LONG,TREND,3254.76,3316.17,True,False,False,True,TRAILING_SL,1.3735267730954026,44.70499999999993,18.0,2024-02,2024-02
2024-02-28 08:00:00,2024-02-28 10:00:00,LONG,TREND,3331.83,3351.8,True,False,False,True,TRAILING_SL,0.7198746634732303,23.985000000000127,2.0,2024-02,2024-02
2024-02-28 10:00:00,2024-02-28 16:00:00,LONG,TREND,3345.73,3409.87,True,False,False,True,TRAILING_SL,1.376979015043053,46.069999999999936,6.0,2024-02,2024-02
2024-02-28 09:00:00,2024-02-28 17:00:00,LONG,TREND,3360.57,3470.0,True,True,False,True,TRAILING_SL,1.5499156393111875,52.08599999999998,8.0,2024-02,2024-02
2024-02-28 13:00:00,2024-02-28 17:00:00,LONG,TREND,3355.71,3470.0,True,True,False,True,TRAILING_SL,1.5811259018210748,53.057999999999986,4.0,2024-02,2024-02
2024-02-28 14:00:00,2024-02-28 17:00:00,LONG,TREND,3356.39,3470.0,True,True,False,True,TRAILING_SL,1.5767535953807523,52.922000000000025,3.0,2024-02,2024-02
2024-02-28 15:00:00,2024-02-28 17:00:00,LONG,TREND,3349.39,3470.0,True,True,False,True,TRAILING_SL,1.621847560302026,54.322000000000024,2.0,2024-02,2024-02
2024-02-29 08:00:00,2024-02-29 12:00:00,LONG,TREND,3478.9,3504.81,True,False,False,True,TRAILING_SL,0.7748138779499245,26.954999999999927,4.0,2024-02,2024-02
2024-02-29 09:00:00,2024-02-29 12:00:00,LONG,TREND,3464.26,3504.81,True,True,False,True,TRAILING_SL,1.1058638785772414,38.309999999999945,3.0,2024-02,2024-02
2024-02-29 10:00:00,2024-02-29 12:00:00,LONG,TREND,3473.01,3504.81,True,False,False,True,TRAILING_SL,0.8609246734100928,29.899999999999867,2.0,2024-02,2024-02
2024-03-01 08:00:00,2024-03-02 01:00:00,LONG,TREND,3421.93,3442.04,True,False,False,True,TRAILING_SL,0.7029658701376142,24.05500000000006,17.0,2024-03,2024-03
2024-03-04 10:00:00,2024-03-04 14:00:00,LONG,RANGE,3498.3,3531.0,True,False,False,True,TRAILING_SL,0.7246376811594177,25.34999999999991,4.0,2024-03,2024-03
2024-03-04 09:00:00,2024-03-04 15:00:00,LONG,RANGE,3524.0,3553.18,True,False,False,True,TRAILING_SL,0.6694097616345038,23.589999999999915,6.0,2024-03,2024-03
2024-03-04 08:00:00,2024-03-04 16:00:00,LONG,RANGE,3535.0,3560.0,True,False,False,True,TRAILING_SL,0.6082036775106082,21.5,8.0,2024-03,2024-03
2024-03-04 14:00:00,2024-03-04 16:00:00,LONG,RANGE,3535.16,3560.0,True,False,False,True,TRAILING_SL,0.6059131694180766,21.420000000000076,2.0,2024-03,2024-03
2024-03-04 15:00:00,2024-03-04 18:00:00,LONG,RANGE,3561.42,3582.0,True,False,False,True,TRAILING_SL,0.5416378860117583,19.289999999999964,3.0,2024-03,2024-03
2024-03-05 08:00:00,2024-03-05 11:00:00,LONG,TREND,3693.61,3724.0,True,False,False,True,TRAILING_SL,0.7904191292529514,29.19499999999994,3.0,2024-03,2024-03
2024-03-05 09:00:00,2024-03-05 11:00:00,LONG,TREND,3689.67,3724.0,True,False,False,True,TRAILING_SL,0.8446554840947826,31.16499999999997,2.0,2024-03,2024-03
2024-03-05 10:00:00,2024-03-05 12:00:00,LONG,TREND,3711.5,3751.0,True,False,False,True,TRAILING_SL,0.909335848039876,33.75,2.0,2024-03,2024-03
2024-03-05 13:00:00,2024-03-05 16:00:00,LONG,TREND,3780.41,3804.04,True,False,False,True,TRAILING_SL,0.6828624408463647,25.815000000000055,3.0,2024-03,2024-03
2024-03-06 08:00:00,2024-03-06 10:00:00,LONG,TREND,3826.38,3849.27,True,False,False,True,TRAILING_SL,0.6649888406274321,25.444999999999936,2.0,2024-03,2024-03
2024-03-06 09:00:00,2024-03-06 11:00:00,LONG,TREND,3793.23,3881.47,True,False,False,True,TRAILING_SL,1.5322034255766166,58.11999999999989,2.0,2024-03,2024-03
2024-03-06 10:00:00,2024-03-06 12:00:00,LONG,TREND,3840.8,3882.0,True,True,False,True,TRAILING_SL,1.0008331597583828,38.43999999999997,2.0,2024-03,2024-03
2024-03-07 15:00:00,2024-03-07 18:00:00,LONG,RANGE,3838.16,3866.61,True,False,False,True,TRAILING_SL,0.605107655751718,23.225000000000136,3.0,2024-03,2024-03
2024-03-08 09:00:00,2024-03-08 11:00:00,LONG,RANGE,3931.43,3939.98,True,False,False,True,TRAILING_SL,0.3376633947444083,13.275000000000091,2.0,2024-03,2024-03
2024-03-08 08:00:00,2024-03-08 14:00:00,LONG,RANGE,3941.03,3971.2,True,True,False,True,TRAILING_SL,0.640289467474237,25.233999999999924,6.0,2024-03,2024-03
2024-03-08 13:00:00,2024-03-08 16:00:00,LONG,RANGE,3972.07,3978.75,True,False,False,True,TRAILING_SL,0.3106692480243278,12.339999999999918,3.0,2024-03,2024-03
2024-03-11 08:00:00,2024-03-11 10:00:00,LONG,RANGE,4016.79,4032.81,True,False,False,True,TRAILING_SL,0.42347247428917095,17.00999999999999,2.0,2024-03,2024-03
2024-03-11 09:00:00,2024-03-11 13:00:00,LONG,RANGE,4038.01,4050.8,True,False,False,True,TRAILING_SL,0.3812521514310262,15.394999999999982,4.0,2024-03,2024-03
2024-03-11 15:00:00,2024-03-11 18:00:00,LONG,TREND,4019.0,4068.23,True,False,False,True,TRAILING_SL,0.9608111470515057,38.61500000000001,3.0,2024-03,2024-03
2024-03-11 13:00:00,2024-03-11 19:00:00,LONG,TREND,4023.66,4068.23,True,True,False,True,TRAILING_SL,0.9721000283324146,39.11400000000003,6.0,2024-03,2024-03
2024-03-11 14:00:00,2024-03-11 19:00:00,LONG,TREND,4035.26,4068.23,True,False,False,True,TRAILING_SL,0.7554655709917055,30.484999999999896,5.0,2024-03,2024-03
2024-03-12 08:00:00,2024-03-12 16:00:00,SHORT,RANGE,3984.4,3915.0,True,False,False,True,TRAILING_SL,1.0967774319847416,43.70000000000005,8.0,2024-03,2024-03
2024-03-12 14:00:00,2024-03-12 16:00:00,SHORT,RANGE,3978.81,3915.0,True,False,False,True,TRAILING_SL,1.0280712072202487,40.90499999999997,2.0,2024-03,2024-03
2024-03-15 09:00:00,2024-03-15 11:00:00,SHORT,TREND,3681.91,3639.86,True,False,False,True,TRAILING_SL,0.9512725732024918,35.024999999999864,2.0,2024-03,2024-03
2024-03-18 10:00:00,2024-03-18 12:00:00,LONG,RANGE,3592.78,3600.0,True,False,False,True,TRAILING_SL,0.350981691058175,12.6099999999999,2.0,2024-03,2024-03
2024-03-19 08:00:00,2024-03-19 10:00:00,SHORT,TREND,3240.76,3224.1,True,False,False,True,TRAILING_SL,0.6890359051580541,22.330000000000158,2.0,2024-03,2024-03
2024-03-19 09:00:00,2024-03-19 11:00:00,SHORT,TREND,3290.9,3220.84,True,True,False,True,TRAILING_SL,1.3434622747576648,44.211999999999996,2.0,2024-03,2024-03
2024-03-19 10:00:00,2024-03-19 12:00:00,SHORT,TREND,3237.21,3220.84,True,False,False,True,TRAILING_SL,0.6853123523033706,22.184999999999942,2.0,2024-03,2024-03
2024-03-19 13:00:00,2024-03-19 15:00:00,SHORT,TREND,3291.48,3241.5,True,True,False,True,TRAILING_SL,1.2212135574270542,40.196000000000005,2.0,2024-03,2024-03
2024-03-19 14:00:00,2024-03-19 16:00:00,SHORT,TREND,3257.94,3243.0,True,False,False,True,TRAILING_SL,0.6590053837701132,21.470000000000027,2.0,2024-03,2024-03
2024-03-19 15:00:00,2024-03-19 21:00:00,SHORT,TREND,3302.16,3271.0,True,False,False,True,TRAILING_SL,0.895777309397483,29.579999999999924,6.0,2024-03,2024-03
2024-03-22 14:00:00,2024-03-22 22:00:00,SHORT,RANGE,3286.4,3265.0,True,True,False,True,TRAILING_SL,0.71445959104187,23.480000000000015,8.0,2024-03,2024-03
2024-03-25 08:00:00,2024-03-25 11:00:00,LONG,RANGE,3449.99,3457.0,True,False,False,True,TRAILING_SL,0.36246481873860825,12.505000000000111,3.0,2024-03,2024-03
2024-03-25 09:00:00,2024-03-25 14:00:00,LONG,RANGE,3457.83,3550.0,True,False,False,True,TRAILING_SL,1.593051133225174,55.085000000000036,5.0,2024-03,2024-03
2024-03-25 10:00:00,2024-03-25 14:00:00,LONG,RANGE,3455.9,3550.0,True,False,False,True,TRAILING_SL,1.621864058566508,56.049999999999955,4.0,2024-03,2024-03
2024-03-25 14:00:00,2024-03-25 16:00:00,LONG,RANGE,3563.46,3598.0,True,False,False,True,TRAILING_SL,0.7372048514645873,26.269999999999982,2.0,2024-03,2024-03
2024-03-25 15:00:00,2024-03-25 17:00:00,LONG,RANGE,3582.49,3651.0,True,False,False,True,TRAILING_SL,1.2074004393592197,43.2550000000001,2.0,2024-03,2024-03
2024-03-29 15:00:00,2024-03-29 18:00:00,SHORT,RANGE,3487.53,3460.91,True,True,False,True,TRAILING_SL,0.703191083660931,24.524000000000065,3.0,2024-03,2024-03
2024-03-31 08:00:00,2024-03-31 19:00:00,LONG,RANGE,3618.82,3640.32,True,True,False,True,TRAILING_SL,0.6493829480327841,23.499999999999996,11.0,2024-03,2024-03
2024-03-31 13:00:00,2024-03-31 19:00:00,LONG,RANGE,3624.44,3640.32,True,False,False,True,TRAILING_SL,0.467382547372837,16.940000000000055,6.0,2024-03,2024-03
2024-03-31 14:00:00,2024-03-31 19:00:00,LONG,RANGE,3623.35,3640.32,True,False,False,True,TRAILING_SL,0.4825644776243015,17.485000000000127,5.0,2024-03,2024-03
2024-03-31 15:00:00,2024-03-31 19:00:00,LONG,RANGE,3618.68,3640.32,True,True,False,True,TRAILING_SL,0.6501818342600082,23.528000000000066,4.0,2024-03,2024-03
2024-04-01 15:00:00,2024-04-01 18:00:00,SHORT,RANGE,3443.04,3428.71,True,False,False,True,TRAILING_SL,0.469497885589478,16.164999999999964,3.0,2024-04,2024-04
2024-04-02 09:00:00,2024-04-02 11:00:00,SHORT,TREND,3344.41,3294.72,True,False,False,True,TRAILING_SL,1.161490367508769,38.84500000000003,2.0,2024-04,2024-04
2024-04-02 08:00:00,2024-04-02 12:00:00,SHORT,TREND,3334.21,3294.72,True,True,False,True,TRAILING_SL,1.142639485815232,38.09800000000005,4.0,2024-04,2024-04
2024-04-02 10:00:00,2024-04-02 12:00:00,SHORT,TREND,3327.12,3294.72,True,False,False,True,TRAILING_SL,0.9076919377720083,30.200000000000042,2.0,2024-04,2024-04
2024-04-02 13:00:00,2024-04-02 16:00:00,SHORT,TREND,3269.96,3230.0,True,False,False,True,TRAILING_SL,1.03915644228064,33.98000000000002,3.0,2024-04,2024-04
2024-04-02 14:00:00,2024-04-02 16:00:00,SHORT,TREND,3292.26,3230.0,True,True,False,True,TRAILING_SL,1.2955234398255313,42.652000000000044,2.0,2024-04,2024-04
2024-04-02 15:00:00,2024-04-03 01:00:00,SHORT,TREND,3239.13,3220.79,True,False,False,True,TRAILING_SL,0.7153155322571206,23.170000000000073,10.0,2024-04,2024-04
2024-04-04 14:00:00,2024-04-04 18:00:00,LONG,TREND,3382.2,3425.93,True,False,False,True,TRAILING_SL,1.0604044704630127,35.865000000000016,4.0,2024-04,2024-04
2024-04-08 08:00:00,2024-04-08 10:00:00,LONG,RANGE,3597.32,3618.0,True,False,False,True,TRAILING_SL,0.5376224522700209,19.339999999999918,2.0,2024-04,2024-04
2024-04-08 09:00:00,2024-04-08 13:00:00,LONG,TREND,3619.79,3654.11,True,False,False,True,TRAILING_SL,0.8608234179330868,31.160000000000085,4.0,2024-04,2024-04
2024-04-08 10:00:00,2024-04-08 13:00:00,LONG,TREND,3620.21,3654.11,True,False,False,True,TRAILING_SL,0.8549227807226665,30.950000000000045,3.0,2024-04,2024-04
2024-04-08 13:00:00,2024-04-08 17:00:00,LONG,TREND,3628.8,3659.0,True,False,False,True,TRAILING_SL,0.8019179894179869,29.09999999999991,4.0,2024-04,2024-04
2024-04-08 15:00:00,2024-04-08 17:00:00,LONG,TREND,3630.2,3659.0,True,False,False,True,TRAILING_SL,0.7823260426422812,28.40000000000009,2.0,2024-04,2024-04
2024-04-08 14:00:00,2024-04-08 18:00:00,LONG,TREND,3646.75,3692.45,True,False,False,True,TRAILING_SL,1.010488791389591,36.84999999999991,4.0,2024-04,2024-04
2024-04-12 13:00:00,2024-04-12 15:00:00,SHORT,RANGE,3462.55,3454.23,True,False,False,True,TRAILING_SL,0.38006671383806967,13.160000000000082,2.0,2024-04,2024-04
2024-04-12 14:00:00,2024-04-12 17:00:00,SHORT,RANGE,3441.06,3311.0,True,False,False,True,TRAILING_SL,2.1513719609655153,74.02999999999996,3.0,2024-04,2024-04
2024-04-12 15:00:00,2024-04-12 17:00:00,SHORT,RANGE,3439.71,3311.0,True,False,False,True,TRAILING_SL,2.1325925732111144,73.35500000000003,2.0,2024-04,2024-04
2024-04-17 15:00:00,2024-04-17 17:00:00,SHORT,RANGE,2945.8,2929.47,True,False,False,True,TRAILING_SL,0.5826940050241085,17.165000000000187,2.0,2024-04,2024-04
2024-04-23 14:00:00,2024-04-24 05:00:00,LONG,RANGE,3248.84,3260.54,True,False,False,True,TRAILING_SL,0.4570862215436866,14.849999999999909,15.0,2024-04,2024-04
2024-04-24 08:00:00,2024-04-24 12:00:00,LONG,RANGE,3253.11,3278.56,True,False,False,True,TRAILING_SL,0.6678224837155802,21.724999999999913,4.0,2024-04,2024-04
2024-04-24 09:00:00,2024-04-24 12:00:00,LONG,RANGE,3255.25,3278.56,True,False,False,True,TRAILING_SL,0.6345134782274778,20.654999999999973,3.0,2024-04,2024-04
2024-04-24 10:00:00,2024-04-24 13:00:00,LONG,RANGE,3267.81,3278.56,True,False,False,True,TRAILING_SL,0.4398970564384098,14.374999999999998,3.0,2024-04,2024-04
2024-04-28 10:00:00,2024-04-28 14:00:00,LONG,RANGE,3301.25,3312.79,True,False,False,True,TRAILING_SL,0.44740628549791694,14.769999999999982,4.0,2024-04,2024-04
2024-04-28 09:00:00,2024-04-28 17:00:00,LONG,RANGE,3309.26,3316.11,True,False,False,True,TRAILING_SL,0.3754615835564432,12.424999999999953,8.0,2024-04,2024-04
